 TIME                                   	Q_Abwaerme                              	
 HOURS              	NAV                 	
  +5.5492500000000000E+03	  +1.1476252326219082E-01	
  +5.5495000000000000E+03	  +1.1054455764584391E-01	
  +5.5497500000000000E+03	  +9.3981041851676467E-02	
  +5.5500000000000000E+03	  +1.3074346805963677E-01	
  +5.5502500000000000E+03	  +1.5355251926404481E-01	
  +5.5505000000000000E+03	  +9.0722679312033636E-02	
  +5.5507500000000000E+03	  +3.3833535657029137E-02	
  +5.5510000000000000E+03	  +1.9567201194750635E-02	
  +5.5512500000000000E+03	  +1.9771000000000004E-02	
  +5.5515000000000000E+03	  +1.9771000000000004E-02	
  +5.5517500000000000E+03	  +2.3027400000000003E-01	
  +5.5520000000000000E+03	  +3.9454775000000009E-01	
  +5.5522500000000000E+03	  +9.6877900000000006E-01	
  +5.5525000000000000E+03	  +2.6952525000000005E+00	
  +5.5527500000000000E+03	  +2.2329599999999998E+00	
  +5.5530000000000000E+03	  +5.2044250000000003E-01	
  +5.5532500000000000E+03	  +2.1079375000000006E-01	
  +5.5535000000000000E+03	  +3.2709375000000007E-01	
  +5.5537500000000000E+03	  +4.8351725000000007E-01	
  +5.5540000000000000E+03	  +3.1837125000000011E-01	
  +5.5542500000000000E+03	  +3.0383375000000001E-01	
  +5.5545000000000000E+03	  +8.3009125000000006E-01	
  +5.5547500000000000E+03	  +1.7189139999999998E+00	
  +5.5550000000000000E+03	  +2.1820787500000005E+00	
  +5.5552500000000000E+03	  +1.3136085000000004E+00	
  +5.5555000000000000E+03	  +5.1898875000000011E-01	
  +5.5557500000000000E+03	  +2.0870035000000002E+00	
  +5.5560000000000000E+03	  +1.7628172500000003E+00	
  +5.5562500000000000E+03	  +3.6053000000000002E-01	
  +5.5565000000000000E+03	  +4.4194000000000006E-01	
  +5.5567500000000000E+03	  +1.9189500000000004E-01	
  +5.5570000000000000E+03	  +2.6603625000000003E-01	
  +5.5572500000000000E+03	  +3.7710275000000004E-01	
  +5.5575000000000000E+03	  +2.3841500000000002E-01	
  +5.5577500000000000E+03	  +4.5938500000000007E-02	
  +5.5580000000000000E+03	  +8.7602975000000027E-01	
  +5.5582500000000000E+03	  +1.1342157500000003E+00	
  +5.5585000000000000E+03	  +2.9889100000000002E-01	
  +5.5587500000000000E+03	  +7.3734200000000005E-01	
  +5.5590000000000000E+03	  +1.9628532500000004E+00	
  +5.5592500000000000E+03	  +1.6904205000000003E+00	
  +5.5595000000000000E+03	  +1.6750107500000000E+00	
  +5.5597500000000000E+03	  +2.9714649999999998E+00	
  +5.5600000000000000E+03	  +3.0383375000000004E+00	
  +5.5602500000000000E+03	  +1.9983247500000003E+00	
  +5.5605000000000000E+03	  +8.2834675000000013E-01	
  +5.5607500000000000E+03	  +1.3025599999999998E-01	
  +5.5610000000000000E+03	  +1.3083750000000000E-02	
  +5.5612500000000000E+03	  +1.3083750000000000E-02	
  +5.5615000000000000E+03	  +4.3612499999999997E-03	
  +5.5617500000000000E+03	  +1.9189499999999998E-02	
  +5.5620000000000000E+03	  +1.4275825000000003E-01	
  +5.5622500000000000E+03	  +1.4810805000000000E+00	
  +5.5625000000000000E+03	  +1.3604192500000001E+00	
  +5.5627500000000000E+03	  +7.2687500000000009E-03	
  +5.5630000000000000E+03	  +0.0000000000000000E+00	
  +5.5632500000000000E+03	  +0.0000000000000000E+00	
  +5.5635000000000000E+03	  +0.0000000000000000E+00	
  +5.5637500000000000E+03	  +0.0000000000000000E+00	
  +5.5640000000000000E+03	  +0.0000000000000000E+00	
  +5.5642500000000000E+03	  +0.0000000000000000E+00	
  +5.5645000000000000E+03	  +0.0000000000000000E+00	
  +5.5647500000000000E+03	  +0.0000000000000000E+00	
  +5.5650000000000000E+03	  +0.0000000000000000E+00	
  +5.5652500000000000E+03	  +0.0000000000000000E+00	
  +5.5655000000000000E+03	  +0.0000000000000000E+00	
  +5.5657500000000000E+03	  +0.0000000000000000E+00	
  +5.5660000000000000E+03	  +0.0000000000000000E+00	
  +5.5662500000000000E+03	  +0.0000000000000000E+00	
  +5.5665000000000000E+03	  +0.0000000000000000E+00	
  +5.5667500000000000E+03	  +0.0000000000000000E+00	
  +5.5670000000000000E+03	  +0.0000000000000000E+00	
  +5.5672500000000000E+03	  +0.0000000000000000E+00	
  +5.5675000000000000E+03	  +0.0000000000000000E+00	
  +5.5677500000000000E+03	  +0.0000000000000000E+00	
  +5.5680000000000000E+03	  +0.0000000000000000E+00	
  +5.5682500000000000E+03	  +0.0000000000000000E+00	
  +5.5685000000000000E+03	  +0.0000000000000000E+00	
  +5.5687500000000000E+03	  +0.0000000000000000E+00	
  +5.5690000000000000E+03	  +0.0000000000000000E+00	
  +5.5692500000000000E+03	  +0.0000000000000000E+00	
  +5.5695000000000000E+03	  +0.0000000000000000E+00	
  +5.5697500000000000E+03	  +0.0000000000000000E+00	
  +5.5700000000000000E+03	  +0.0000000000000000E+00	
  +5.5702500000000000E+03	  +0.0000000000000000E+00	
  +5.5705000000000000E+03	  +0.0000000000000000E+00	
  +5.5707500000000000E+03	  +0.0000000000000000E+00	
  +5.5710000000000000E+03	  +0.0000000000000000E+00	
  +5.5712500000000000E+03	  +0.0000000000000000E+00	
  +5.5715000000000000E+03	  +0.0000000000000000E+00	
  +5.5717500000000000E+03	  +0.0000000000000000E+00	
  +5.5720000000000000E+03	  +0.0000000000000000E+00	
  +5.5722500000000000E+03	  +0.0000000000000000E+00	
  +5.5725000000000000E+03	  +0.0000000000000000E+00	
  +5.5727500000000000E+03	  +3.9251250000000004E-01	
  +5.5730000000000000E+03	  +4.0439981340405834E-01	
  +5.5732500000000000E+03	  +4.3480668254059954E-02	
  +5.5735000000000000E+03	  +5.1944307362350256E-02	
  +5.5737500000000000E+03	  +4.5186923623277482E-02	
  +5.5740000000000000E+03	  +1.0772088516026197E-01	
  +5.5742500000000000E+03	  +9.8711733439017346E-02	
  +5.5745000000000000E+03	  +1.5826819389684308E-02	
  +5.5747500000000000E+03	  +0.0000000000000000E+00	
  +5.5750000000000000E+03	  +7.2687500000000009E-03	
  +5.5752500000000000E+03	  +7.2687500000000009E-03	
  +5.5755000000000000E+03	  +1.8317250000000000E-02	
  +5.5757500000000000E+03	  +1.9567475000000006E-01	
  +5.5760000000000000E+03	  +3.7506750000000005E-01	
  +5.5762500000000000E+03	  +1.0240215000000001E+00	
  +5.5765000000000000E+03	  +2.2210392500000005E+00	
  +5.5767500000000000E+03	  +1.5313802500000000E+00	
  +5.5770000000000000E+03	  +4.8555250000000005E-01	
  +5.5772500000000000E+03	  +5.3498000000000001E-01	
  +5.5775000000000000E+03	  +3.9832750000000000E-01	
  +5.5777500000000000E+03	  +3.8117325000000007E-01	
  +5.5780000000000000E+03	  +3.4773700000000007E-01	
  +5.5782500000000000E+03	  +3.6285600000000007E-01	
  +5.5785000000000000E+03	  +3.3610700000000010E-01	
  +5.5787500000000000E+03	  +4.9805475000000005E-01	
  +5.5790000000000000E+03	  +1.1688150000000002E+00	
  +5.5792500000000000E+03	  +1.1958547500000003E+00	
  +5.5795000000000000E+03	  +7.2629350000000015E-01	
  +5.5797500000000000E+03	  +4.1141125000000006E-01	
  +5.5800000000000000E+03	  +8.6527200000000026E-01	
  +5.5802500000000000E+03	  +9.9523725000000041E-01	
  +5.5805000000000000E+03	  +3.1604525000000006E-01	
  +5.5807500000000000E+03	  +2.1370125000000004E-01	
  +5.5810000000000000E+03	  +9.3040000000000012E-02	
  +5.5812500000000000E+03	  +7.2687500000000009E-03	
  +5.5815000000000000E+03	  +1.5119000000000005E-01	
  +5.5817500000000000E+03	  +3.2912900000000006E-01	
  +5.5820000000000000E+03	  +3.7332300000000007E-01	
  +5.5822500000000000E+03	  +3.6401900000000004E-01	
  +5.5825000000000000E+03	  +1.7299625000000002E-01	
  +5.5827500000000000E+03	  +7.7717475000000014E-01	
  +5.5830000000000000E+03	  +1.5258560000000001E+00	
  +5.5832500000000000E+03	  +8.3503400000000005E-01	
  +5.5835000000000000E+03	  +7.6205575000000025E-01	
  +5.5837500000000000E+03	  +2.2361582500000008E+00	
  +5.5840000000000000E+03	  +1.9785537500000006E+00	
  +5.5842500000000000E+03	  +6.7948275000000002E-01	
  +5.5845000000000000E+03	  +1.1906212500000004E+00	
  +5.5847500000000000E+03	  +1.2057402500000003E+00	
  +5.5850000000000000E+03	  +8.0217925000000001E-01	
  +5.5852500000000000E+03	  +5.4021350000000012E-01	
  +5.5855000000000000E+03	  +2.0846775000000001E-01	
  +5.5857500000000000E+03	  +7.8996775000000008E-01	
  +5.5860000000000000E+03	  +5.9167625000000001E-01	
  +5.5862500000000000E+03	  +0.0000000000000000E+00	
  +5.5865000000000000E+03	  +8.7224999999999994E-03	
  +5.5867500000000000E+03	  +8.7224999999999994E-03	
  +5.5870000000000000E+03	  +0.0000000000000000E+00	
  +5.5872500000000000E+03	  +0.0000000000000000E+00	
  +5.5875000000000000E+03	  +0.0000000000000000E+00	
  +5.5877500000000000E+03	  +0.0000000000000000E+00	
  +5.5880000000000000E+03	  +0.0000000000000000E+00	
  +5.5882500000000000E+03	  +0.0000000000000000E+00	
  +5.5885000000000000E+03	  +0.0000000000000000E+00	
  +5.5887500000000000E+03	  +0.0000000000000000E+00	
  +5.5890000000000000E+03	  +0.0000000000000000E+00	
  +5.5892500000000000E+03	  +0.0000000000000000E+00	
  +5.5895000000000000E+03	  +0.0000000000000000E+00	
  +5.5897500000000000E+03	  +0.0000000000000000E+00	
  +5.5900000000000000E+03	  +0.0000000000000000E+00	
  +5.5902500000000000E+03	  +0.0000000000000000E+00	
  +5.5905000000000000E+03	  +0.0000000000000000E+00	
  +5.5907500000000000E+03	  +0.0000000000000000E+00	
  +5.5910000000000000E+03	  +0.0000000000000000E+00	
  +5.5912500000000000E+03	  +0.0000000000000000E+00	
  +5.5915000000000000E+03	  +0.0000000000000000E+00	
  +5.5917500000000000E+03	  +0.0000000000000000E+00	
  +5.5920000000000000E+03	  +0.0000000000000000E+00	
  +5.5922500000000000E+03	  +0.0000000000000000E+00	
  +5.5925000000000000E+03	  +0.0000000000000000E+00	
  +5.5927500000000000E+03	  +0.0000000000000000E+00	
  +5.5930000000000000E+03	  +0.0000000000000000E+00	
  +5.5932500000000000E+03	  +0.0000000000000000E+00	
  +5.5935000000000000E+03	  +0.0000000000000000E+00	
  +5.5937500000000000E+03	  +0.0000000000000000E+00	
  +5.5940000000000000E+03	  +0.0000000000000000E+00	
  +5.5942500000000000E+03	  +0.0000000000000000E+00	
  +5.5945000000000000E+03	  +0.0000000000000000E+00	
  +5.5947500000000000E+03	  +0.0000000000000000E+00	
  +5.5950000000000000E+03	  +0.0000000000000000E+00	
  +5.5952500000000000E+03	  +0.0000000000000000E+00	
  +5.5955000000000000E+03	  +0.0000000000000000E+00	
  +5.5957500000000000E+03	  +0.0000000000000000E+00	
  +5.5960000000000000E+03	  +0.0000000000000000E+00	
  +5.5962500000000000E+03	  +0.0000000000000000E+00	
  +5.5965000000000000E+03	  +0.0000000000000000E+00	
  +5.5967500000000000E+03	  +1.0176250000000001E-02	
  +5.5970000000000000E+03	  +1.8898750000000002E-02	
  +5.5972500000000000E+03	  +8.7224999999999994E-03	
  +5.5975000000000000E+03	  +7.9374750000000008E-02	
  +5.5977500000000000E+03	  +1.7881125000000003E-01	
  +5.5980000000000000E+03	  +9.9436500000000025E-02	
  +5.5982500000000000E+03	  +9.5075250000000014E-02	
  +5.5985000000000000E+03	  +6.7250475000000010E-01	
  +5.5987500000000000E+03	  +5.8179075000000013E-01	
  +5.5990000000000000E+03	  +7.2687500000000009E-03	
  +5.5992500000000000E+03	  +7.2687500000000009E-03	
  +5.5995000000000000E+03	  +2.5295250000000005E-02	
  +5.5997500000000000E+03	  +1.2415024999999999E-01	
  +5.6000000000000000E+03	  +1.8608000000000000E-01	
  +5.6002500000000000E+03	  +3.5384275000000009E-01	
  +5.6005000000000000E+03	  +3.3930525000000006E-01	
  +5.6007500000000000E+03	  +2.9627425000000007E-01	
  +5.6010000000000000E+03	  +4.0094425000000006E-01	
  +5.6012500000000000E+03	  +1.7299625000000002E-01	
  +5.6015000000000000E+03	  +1.6572750000000003E-01	
  +5.6017500000000000E+03	  +2.5586000000000003E-01	
  +5.6020000000000000E+03	  +1.9276725000000000E-01	
  +5.6022500000000000E+03	  +9.4057625000000011E-01	
  +5.6025000000000000E+03	  +1.3458817500000002E+00	
  +5.6027500000000000E+03	  +7.5246100000000016E-01	
  +5.6030000000000000E+03	  +4.1897075000000006E-01	
  +5.6032500000000000E+03	  +1.9480250000000005E-01	
  +5.6035000000000000E+03	  +3.7797500000000005E-02	
  +5.6037500000000000E+03	  +3.4889999999999997E-02	
  +5.6040000000000000E+03	  +1.7444999999999999E-02	
  +5.6042500000000000E+03	  +4.1286500000000009E-01	
  +5.6045000000000000E+03	  +8.6265525000000032E-01	
  +5.6047500000000000E+03	  +8.6701650000000019E-01	
  +5.6050000000000000E+03	  +6.8035500000000027E-01	
  +5.6052500000000000E+03	  +2.8813325000000006E-01	
  +5.6055000000000000E+03	  +9.1004750000000023E-02	
  +5.6057500000000000E+03	  +7.7630250000000012E-02	
  +5.6060000000000000E+03	  +1.1630000000000000E-02	
  +5.6062500000000000E+03	  +1.6282000000000002E-01	
  +5.6065000000000000E+03	  +1.7008875000000004E-01	
  +5.6067500000000000E+03	  +1.0472815000000002E+00	
  +5.6070000000000000E+03	  +1.5241115000000003E+00	
  +5.6072500000000000E+03	  +5.3614300000000004E-01	
  +5.6075000000000000E+03	  +2.0061750000000000E-01	
  +5.6077500000000000E+03	  +4.8438950000000003E-01	
  +5.6080000000000000E+03	  +1.5511512500000000E+00	
  +5.6082500000000000E+03	  +2.2509864999999998E+00	
  +5.6085000000000000E+03	  +1.9497695000000006E+00	
  +5.6087500000000000E+03	  +1.0135545000000004E+00	
  +5.6090000000000000E+03	  +9.9436500000000011E-02	
  +5.6092500000000000E+03	  +1.6572750000000001E-02	
  +5.6095000000000000E+03	  +1.6572750000000001E-02	
  +5.6097500000000000E+03	  +0.0000000000000000E+00	
  +5.6100000000000000E+03	  +1.7444999999999999E-02	
  +5.6102500000000000E+03	  +1.7444999999999999E-02	
  +5.6105000000000000E+03	  +0.0000000000000000E+00	
  +5.6107500000000000E+03	  +0.0000000000000000E+00	
  +5.6110000000000000E+03	  +0.0000000000000000E+00	
  +5.6112500000000000E+03	  +0.0000000000000000E+00	
  +5.6115000000000000E+03	  +0.0000000000000000E+00	
  +5.6117500000000000E+03	  +0.0000000000000000E+00	
  +5.6120000000000000E+03	  +0.0000000000000000E+00	
  +5.6122500000000000E+03	  +0.0000000000000000E+00	
  +5.6125000000000000E+03	  +0.0000000000000000E+00	
  +5.6127500000000000E+03	  +0.0000000000000000E+00	
  +5.6130000000000000E+03	  +0.0000000000000000E+00	
  +5.6132500000000000E+03	  +0.0000000000000000E+00	
  +5.6135000000000000E+03	  +0.0000000000000000E+00	
  +5.6137500000000000E+03	  +0.0000000000000000E+00	
  +5.6140000000000000E+03	  +0.0000000000000000E+00	
  +5.6142500000000000E+03	  +0.0000000000000000E+00	
  +5.6145000000000000E+03	  +0.0000000000000000E+00	
  +5.6147500000000000E+03	  +0.0000000000000000E+00	
  +5.6150000000000000E+03	  +0.0000000000000000E+00	
  +5.6152500000000000E+03	  +0.0000000000000000E+00	
  +5.6155000000000000E+03	  +0.0000000000000000E+00	
  +5.6157500000000000E+03	  +0.0000000000000000E+00	
  +5.6160000000000000E+03	  +0.0000000000000000E+00	
  +5.6162500000000000E+03	  +0.0000000000000000E+00	
  +5.6165000000000000E+03	  +0.0000000000000000E+00	
  +5.6167500000000000E+03	  +0.0000000000000000E+00	
  +5.6170000000000000E+03	  +0.0000000000000000E+00	
  +5.6172500000000000E+03	  +0.0000000000000000E+00	
  +5.6175000000000000E+03	  +0.0000000000000000E+00	
  +5.6177500000000000E+03	  +0.0000000000000000E+00	
  +5.6180000000000000E+03	  +0.0000000000000000E+00	
  +5.6182500000000000E+03	  +0.0000000000000000E+00	
  +5.6185000000000000E+03	  +0.0000000000000000E+00	
  +5.6187500000000000E+03	  +0.0000000000000000E+00	
  +5.6190000000000000E+03	  +0.0000000000000000E+00	
  +5.6192500000000000E+03	  +0.0000000000000000E+00	
  +5.6195000000000000E+03	  +0.0000000000000000E+00	
  +5.6197500000000000E+03	  +0.0000000000000000E+00	
  +5.6200000000000000E+03	  +0.0000000000000000E+00	
  +5.6202500000000000E+03	  +0.0000000000000000E+00	
  +5.6205000000000000E+03	  +0.0000000000000000E+00	
  +5.6207500000000000E+03	  +0.0000000000000000E+00	
  +5.6210000000000000E+03	  +1.2502250000000001E-02	
  +5.6212500000000000E+03	  +1.2502250000000001E-02	
  +5.6215000000000000E+03	  +1.8026500000000004E-02	
  +5.6217500000000000E+03	  +4.4194000000000004E-02	
  +5.6220000000000000E+03	  +4.2158750000000002E-02	
  +5.6222500000000000E+03	  +3.1982500000000004E-02	
  +5.6225000000000000E+03	  +2.4713750000000003E-02	
  +5.6227500000000000E+03	  +1.6863500000000000E-02	
  +5.6230000000000000E+03	  +8.1410000000000007E-03	
  +5.6232500000000000E+03	  +0.0000000000000000E+00	
  +5.6235000000000000E+03	  +2.2387750000000005E-02	
  +5.6237500000000000E+03	  +3.8582525000000006E-01	
  +5.6240000000000000E+03	  +1.2188240000000001E+00	
  +5.6242500000000000E+03	  +1.8448087500000006E+00	
  +5.6245000000000000E+03	  +2.0558932500000004E+00	
  +5.6247500000000000E+03	  +1.3604192500000003E+00	
  +5.6250000000000000E+03	  +3.0848575000000011E-01	
  +5.6252500000000000E+03	  +1.1222950000000001E-01	
  +5.6255000000000000E+03	  +6.8646075000000006E-01	
  +5.6257500000000000E+03	  +6.1202875000000001E-01	
  +5.6260000000000000E+03	  +4.8555249999999994E-02	
  +5.6262500000000000E+03	  +4.7101499999999998E-02	
  +5.6265000000000000E+03	  +2.9947250000000002E-02	
  +5.6267500000000000E+03	  +3.2854750000000002E-02	
  +5.6270000000000000E+03	  +4.2158750000000002E-02	
  +5.6272500000000000E+03	  +3.3727000000000000E-02	
  +5.6275000000000000E+03	  +4.9369350000000006E-01	
  +5.6277500000000000E+03	  +5.6027525000000000E-01	
  +5.6280000000000000E+03	  +1.1048500000000000E-01	
  +5.6282500000000000E+03	  +4.0704999999999998E-02	
  +5.6285000000000000E+03	  +2.2533125000000001E-01	
  +5.6287500000000000E+03	  +3.9483850000000009E-01	
  +5.6290000000000000E+03	  +1.9422100000000006E-01	
  +5.6292500000000000E+03	  +1.7445000000000002E-01	
  +5.6295000000000000E+03	  +1.7881125000000003E-01	
  +5.6297500000000000E+03	  +1.3418112500000003E+00	
  +5.6300000000000000E+03	  +1.5177150000000004E+00	
  +5.6302500000000000E+03	  +3.6634500000000003E-01	
  +5.6305000000000000E+03	  +5.3701525000000006E-01	
  +5.6307500000000000E+03	  +4.7653925000000003E-01	
  +5.6310000000000000E+03	  +1.7299625000000002E-01	
  +5.6312500000000000E+03	  +1.5002699999999999E-01	
  +5.6315000000000000E+03	  +3.9832750000000000E-01	
  +5.6317500000000000E+03	  +1.1199690000000002E+00	
  +5.6320000000000000E+03	  +1.2508065000000004E+00	
  +5.6322500000000000E+03	  +1.0757750000000004E+00	
  +5.6325000000000000E+03	  +1.5523142500000002E+00	
  +5.6327500000000000E+03	  +1.7651432500000002E+00	
  +5.6330000000000000E+03	  +9.7837375000000015E-01	
  +5.6332500000000000E+03	  +1.3083750000000002E-01	
  +5.6335000000000000E+03	  +1.5119000000000000E-02	
  +5.6337500000000000E+03	  +2.0352500000000003E-02	
  +5.6340000000000000E+03	  +8.1410000000000007E-03	
  +5.6342500000000000E+03	  +0.0000000000000000E+00	
  +5.6345000000000000E+03	  +1.3083750000000005E-01	
  +5.6347500000000000E+03	  +1.3083750000000005E-01	
  +5.6350000000000000E+03	  +0.0000000000000000E+00	
  +5.6352500000000000E+03	  +0.0000000000000000E+00	
  +5.6355000000000000E+03	  +0.0000000000000000E+00	
  +5.6357500000000000E+03	  +0.0000000000000000E+00	
  +5.6360000000000000E+03	  +0.0000000000000000E+00	
  +5.6362500000000000E+03	  +0.0000000000000000E+00	
  +5.6365000000000000E+03	  +0.0000000000000000E+00	
  +5.6367500000000000E+03	  +0.0000000000000000E+00	
  +5.6370000000000000E+03	  +0.0000000000000000E+00	
  +5.6372500000000000E+03	  +0.0000000000000000E+00	
  +5.6375000000000000E+03	  +0.0000000000000000E+00	
  +5.6377500000000000E+03	  +0.0000000000000000E+00	
  +5.6380000000000000E+03	  +0.0000000000000000E+00	
  +5.6382500000000000E+03	  +0.0000000000000000E+00	
  +5.6385000000000000E+03	  +0.0000000000000000E+00	
  +5.6387500000000000E+03	  +0.0000000000000000E+00	
  +5.6390000000000000E+03	  +0.0000000000000000E+00	
  +5.6392500000000000E+03	  +0.0000000000000000E+00	
  +5.6395000000000000E+03	  +0.0000000000000000E+00	
  +5.6397500000000000E+03	  +0.0000000000000000E+00	
  +5.6400000000000000E+03	  +0.0000000000000000E+00	
  +5.6402500000000000E+03	  +0.0000000000000000E+00	
  +5.6405000000000000E+03	  +0.0000000000000000E+00	
  +5.6407500000000000E+03	  +0.0000000000000000E+00	
  +5.6410000000000000E+03	  +0.0000000000000000E+00	
  +5.6412500000000000E+03	  +0.0000000000000000E+00	
  +5.6415000000000000E+03	  +0.0000000000000000E+00	
  +5.6417500000000000E+03	  +0.0000000000000000E+00	
  +5.6420000000000000E+03	  +0.0000000000000000E+00	
  +5.6422500000000000E+03	  +0.0000000000000000E+00	
  +5.6425000000000000E+03	  +0.0000000000000000E+00	
  +5.6427500000000000E+03	  +0.0000000000000000E+00	
  +5.6430000000000000E+03	  +0.0000000000000000E+00	
  +5.6432500000000000E+03	  +0.0000000000000000E+00	
  +5.6435000000000000E+03	  +0.0000000000000000E+00	
  +5.6437500000000000E+03	  +0.0000000000000000E+00	
  +5.6440000000000000E+03	  +0.0000000000000000E+00	
  +5.6442500000000000E+03	  +1.1185754258682452E-01	
  +5.6445000000000000E+03	  +2.5589564764291001E-01	
  +5.6447500000000000E+03	  +6.3637246793700308E-01	
  +5.6450000000000000E+03	  +9.9926167785655495E-01	
  +5.6452500000000000E+03	  +6.9077347439652603E-01	
  +5.6455000000000000E+03	  +3.5422513429232533E-01	
  +5.6457500000000000E+03	  +3.4997536246746480E-01	
  +5.6460000000000000E+03	  +3.7887729239274970E-01	
  +5.6462500000000000E+03	  +2.9761326128482873E-01	
  +5.6465000000000000E+03	  +2.1454691218442651E-01	
  +5.6467500000000000E+03	  +2.1434385258445665E-01	
  +5.6470000000000000E+03	  +1.9661403575516473E-01	
  +5.6472500000000000E+03	  +1.7162811474357936E-01	
  +5.6475000000000000E+03	  +1.4608833069797997E-01	
  +5.6477500000000000E+03	  +1.9164130800701873E-01	
  +5.6480000000000000E+03	  +3.5966925260335403E-01	
  +5.6482500000000000E+03	  +5.1032715048750599E-01	
  +5.6485000000000000E+03	  +6.0205679165823178E-01	
  +5.6487500000000000E+03	  +1.0936950447691647E+00	
  +5.6490000000000000E+03	  +1.2145026675396580E+00	
  +5.6492500000000000E+03	  +4.6668219764792512E-01	
  +5.6495000000000000E+03	  +2.0815372534891113E-01	
  +5.6497500000000000E+03	  +1.3199509959844620E+00	
  +5.6500000000000000E+03	  +1.1540443049244935E+00	
  +5.6502500000000000E+03	  +2.1166600000000008E-01	
  +5.6505000000000000E+03	  +3.5849475000000003E-01	
  +5.6507500000000000E+03	  +1.8026500000000001E-01	
  +5.6510000000000000E+03	  +1.8898750000000002E-02	
  +5.6512500000000000E+03	  +2.0352500000000003E-02	
  +5.6515000000000000E+03	  +3.9542000000000001E-02	
  +5.6517500000000000E+03	  +4.7857450000000007E-01	
  +5.6520000000000000E+03	  +7.4839050000000007E-01	
  +5.6522500000000000E+03	  +5.0212525000000008E-01	
  +5.6525000000000000E+03	  +3.8611600000000001E-01	
  +5.6527500000000000E+03	  +4.4048625000000002E-01	
  +5.6530000000000000E+03	  +3.4308500000000008E-01	
  +5.6532500000000000E+03	  +2.6167500000000005E-01	
  +5.6535000000000000E+03	  +3.5326125000000003E-01	
  +5.6537500000000000E+03	  +2.3114625000000003E-01	
  +5.6540000000000000E+03	  +6.7861050000000023E-01	
  +5.6542500000000000E+03	  +6.2918300000000027E-01	
  +5.6545000000000000E+03	  +2.7330500000000004E-02	
  +5.6547500000000000E+03	  +1.2048680000000001E+00	
  +5.6550000000000000E+03	  +1.3676880000000002E+00	
  +5.6552500000000000E+03	  +1.9951265000000000E+00	
  +5.6555000000000000E+03	  +2.8603985000000005E+00	
  +5.6557500000000000E+03	  +2.2605812500000000E+00	
  +5.6560000000000000E+03	  +2.1114265000000008E+00	
  +5.6562500000000000E+03	  +1.8971437500000001E+00	
  +5.6565000000000000E+03	  +2.9679760000000006E+00	
  +5.6567500000000000E+03	  +2.4588727500000007E+00	
  +5.6570000000000000E+03	  +7.8851400000000005E-01	
  +5.6572500000000000E+03	  +3.0674125000000002E-01	
  +5.6575000000000000E+03	  +0.0000000000000000E+00	
  +5.6577500000000000E+03	  +4.3612499999999997E-03	
  +5.6580000000000000E+03	  +4.3612499999999997E-03	
  +5.6582500000000000E+03	  +0.0000000000000000E+00	
  +5.6585000000000000E+03	  +0.0000000000000000E+00	
  +5.6587500000000000E+03	  +0.0000000000000000E+00	
  +5.6590000000000000E+03	  +0.0000000000000000E+00	
  +5.6592500000000000E+03	  +0.0000000000000000E+00	
  +5.6595000000000000E+03	  +0.0000000000000000E+00	
  +5.6597500000000000E+03	  +0.0000000000000000E+00	
  +5.6600000000000000E+03	  +0.0000000000000000E+00	
  +5.6602500000000000E+03	  +0.0000000000000000E+00	
  +5.6605000000000000E+03	  +0.0000000000000000E+00	
  +5.6607500000000000E+03	  +0.0000000000000000E+00	
  +5.6610000000000000E+03	  +0.0000000000000000E+00	
  +5.6612500000000000E+03	  +0.0000000000000000E+00	
  +5.6615000000000000E+03	  +0.0000000000000000E+00	
  +5.6617500000000000E+03	  +0.0000000000000000E+00	
  +5.6620000000000000E+03	  +0.0000000000000000E+00	
  +5.6622500000000000E+03	  +0.0000000000000000E+00	
  +5.6625000000000000E+03	  +0.0000000000000000E+00	
  +5.6627500000000000E+03	  +0.0000000000000000E+00	
  +5.6630000000000000E+03	  +0.0000000000000000E+00	
  +5.6632500000000000E+03	  +0.0000000000000000E+00	
  +5.6635000000000000E+03	  +0.0000000000000000E+00	
  +5.6637500000000000E+03	  +0.0000000000000000E+00	
  +5.6640000000000000E+03	  +0.0000000000000000E+00	
  +5.6642500000000000E+03	  +0.0000000000000000E+00	
  +5.6645000000000000E+03	  +0.0000000000000000E+00	
  +5.6647500000000000E+03	  +0.0000000000000000E+00	
  +5.6650000000000000E+03	  +0.0000000000000000E+00	
  +5.6652500000000000E+03	  +0.0000000000000000E+00	
  +5.6655000000000000E+03	  +0.0000000000000000E+00	
  +5.6657500000000000E+03	  +0.0000000000000000E+00	
  +5.6660000000000000E+03	  +0.0000000000000000E+00	
  +5.6662500000000000E+03	  +0.0000000000000000E+00	
  +5.6665000000000000E+03	  +0.0000000000000000E+00	
  +5.6667500000000000E+03	  +0.0000000000000000E+00	
  +5.6670000000000000E+03	  +0.0000000000000000E+00	
  +5.6672500000000000E+03	  +0.0000000000000000E+00	
  +5.6675000000000000E+03	  +0.0000000000000000E+00	
  +5.6677500000000000E+03	  +0.0000000000000000E+00	
  +5.6680000000000000E+03	  +0.0000000000000000E+00	
  +5.6682500000000000E+03	  +0.0000000000000000E+00	
  +5.6685000000000000E+03	  +0.0000000000000000E+00	
  +5.6687500000000000E+03	  +0.0000000000000000E+00	
  +5.6690000000000000E+03	  +0.0000000000000000E+00	
  +5.6692500000000000E+03	  +0.0000000000000000E+00	
