 TIME                                   	Q_Abwaerme                              	
 HOURS              	NAV                 	
  +3.2052500000000000E+03	  +1.5445225432445688E+00	
  +3.2055000000000000E+03	  +1.5353167379084345E+00	
  +3.2057500000000000E+03	  +1.5366951096356780E+00	
  +3.2060000000000000E+03	  +1.5399842013161249E+00	
  +3.2062500000000000E+03	  +1.5538574989472702E+00	
  +3.2065000000000000E+03	  +1.5869884173429007E+00	
  +3.2067500000000000E+03	  +1.6086147686055938E+00	
  +3.2070000000000000E+03	  +1.5897184136826199E+00	
  +3.2072500000000000E+03	  +1.5593175332179479E+00	
  +3.2075000000000000E+03	  +1.5464302950914692E+00	
  +3.2077500000000000E+03	  +1.5321625071622036E+00	
  +3.2080000000000000E+03	  +1.4991405129230908E+00	
  +3.2082500000000000E+03	  +1.4647379527200406E+00	
  +3.2085000000000000E+03	  +1.4463285126344272E+00	
  +3.2087500000000000E+03	  +1.4435652601966169E+00	
  +3.2090000000000000E+03	  +1.4574753674018699E+00	
  +3.2092500000000000E+03	  +1.4870316542360318E+00	
  +3.2095000000000000E+03	  +1.5312069085196243E+00	
  +3.2097500000000000E+03	  +1.5634174328569768E+00	
  +3.2100000000000000E+03	  +1.5582811347032555E+00	
  +3.2102500000000000E+03	  +1.5411801277529602E+00	
  +3.2105000000000000E+03	  +1.5374965159167986E+00	
  +3.2107500000000000E+03	  +1.5356536237712537E+00	
  +3.2110000000000000E+03	  +1.1610950531173816E+00	
  +3.2112500000000000E+03	  +7.8688906287886473E-01	
  +3.2115000000000000E+03	  +7.8830103975241506E-01	
  +3.2117500000000000E+03	  +7.9652271806938102E-01	
  +3.2120000000000000E+03	  +8.2345361400619177E-01	
  +3.2122500000000000E+03	  +8.5648522800277305E-01	
  +3.2125000000000000E+03	  +8.8300905996361190E-01	
  +3.2127500000000000E+03	  +9.0051443827091482E-01	
  +3.2130000000000000E+03	  +9.0460429079298110E-01	
  +3.2132500000000000E+03	  +8.9967569025042027E-01	
  +3.2135000000000000E+03	  +8.9012570910145239E-01	
  +3.2137500000000000E+03	  +8.8243246802632291E-01	
  +3.2140000000000000E+03	  +8.8204531701826283E-01	
  +3.2142500000000000E+03	  +8.8351490660120557E-01	
  +3.2145000000000000E+03	  +8.8139188678731462E-01	
  +3.2147500000000000E+03	  +8.8059510983723344E-01	
  +3.2150000000000000E+03	  +8.8536790915018471E-01	
  +3.2152500000000000E+03	  +8.9146695179519209E-01	
  +3.2155000000000000E+03	  +8.9464890439929445E-01	
  +3.2157500000000000E+03	  +8.9703511093362565E-01	
  +3.2160000000000000E+03	  +9.0023135438167723E-01	
  +3.2162500000000000E+03	  +9.0263185215165964E-01	
  +3.2165000000000000E+03	  +9.0263082126416094E-01	
  +3.2167500000000000E+03	  +9.0448653051100592E-01	
  +3.2170000000000000E+03	  +9.1203797830409883E-01	
  +3.2172500000000000E+03	  +9.2144616667174439E-01	
  +3.2175000000000000E+03	  +9.2887209720619801E-01	
  +3.2177500000000000E+03	  +9.3656327616269308E-01	
  +3.2180000000000000E+03	  +9.4642287134190906E-01	
  +3.2182500000000000E+03	  +9.5654771535021033E-01	
  +3.2185000000000000E+03	  +9.6503464038302023E-01	
  +3.2187500000000000E+03	  +9.7139957623681927E-01	
  +3.2190000000000000E+03	  +9.7488305024414790E-01	
  +3.2192500000000000E+03	  +9.7624453544106804E-01	
  +3.2195000000000000E+03	  +9.7624350447893682E-01	
  +3.2197500000000000E+03	  +9.7783396499176023E-01	
  +3.2200000000000000E+03	  +9.8376422494760052E-01	
  +3.2202500000000000E+03	  +9.9128597684380793E-01	
  +3.2205000000000000E+03	  +9.9765091271986084E-01	
  +3.2207500000000000E+03	  +1.0010981135609842E+00	
  +3.2210000000000000E+03	  +9.9972352153541488E-01	
  +3.2212500000000000E+03	  +9.9543119213350428E-01	
  +3.2215000000000000E+03	  +9.9012518351815548E-01	
  +3.2217500000000000E+03	  +9.8375818049498320E-01	
  +3.2220000000000000E+03	  +9.7618942639902773E-01	
  +3.2222500000000000E+03	  +1.5347749878425676E+00	
  +3.2225000000000000E+03	  +2.1214482229410008E+00	
  +3.2227500000000000E+03	  +2.1274448712402405E+00	
  +3.2230000000000000E+03	  +2.0522446647244643E+00	
  +3.2232500000000000E+03	  +1.9705319397009884E+00	
  +3.2235000000000000E+03	  +1.9210343876183844E+00	
  +3.2237500000000000E+03	  +1.8734906110584661E+00	
  +3.2240000000000000E+03	  +1.7858848801685854E+00	
  +3.2242500000000000E+03	  +1.7044148529511818E+00	
  +3.2245000000000000E+03	  +1.6730286495803854E+00	
  +3.2247500000000000E+03	  +1.6454155867086815E+00	
  +3.2250000000000000E+03	  +1.5903296182549991E+00	
  +3.2252500000000000E+03	  +1.5370843863706689E+00	
  +3.2255000000000000E+03	  +1.5149935104819612E+00	
  +3.2257500000000000E+03	  +1.4970442543680142E+00	
  +3.2260000000000000E+03	  +1.4622215005160848E+00	
  +3.2262500000000000E+03	  +1.4315403915225611E+00	
  +3.2265000000000000E+03	  +1.4260160447301453E+00	
  +3.2267500000000000E+03	  +1.4163500549082972E+00	
  +3.2270000000000000E+03	  +1.3770433173897818E+00	
  +3.2272500000000000E+03	  +1.3335949324600989E+00	
  +3.2275000000000000E+03	  +1.3115040338674109E+00	
  +3.2277500000000000E+03	  +1.2912538785118626E+00	
  +3.2280000000000000E+03	  +1.2560315011253771E+00	
  +3.2282500000000000E+03	  +1.2226498453233801E+00	
  +3.2285000000000000E+03	  +1.2079218636205475E+00	
  +3.2287500000000000E+03	  +1.1913531618444999E+00	
  +3.2290000000000000E+03	  +1.1544893588364891E+00	
  +3.2292500000000000E+03	  +1.1157848358347815E+00	
  +3.2295000000000000E+03	  +1.0936939640691170E+00	
  +3.2297500000000000E+03	  +1.0743641754953259E+00	
  +3.2300000000000000E+03	  +1.0455333086807952E+00	
  +3.2302500000000000E+03	  +1.0195420095036967E+00	
  +3.2305000000000000E+03	  +1.0094310161934819E+00	
  +3.2307500000000000E+03	  +1.0020426098530824E+00	
  +3.2310000000000000E+03	  +9.8590628184790241E-01	
  +3.2312500000000000E+03	  +9.7171395704649732E-01	
  +3.2315000000000000E+03	  +9.7015758582137446E-01	
  +3.2317500000000000E+03	  +9.6782362242430131E-01	
  +3.2320000000000000E+03	  +9.5237384518189538E-01	
  +3.2322500000000000E+03	  +9.3614645993539236E-01	
  +3.2325000000000000E+03	  +9.3147967785281738E-01	
  +3.2327500000000000E+03	  +9.2681289888664697E-01	
  +3.2330000000000000E+03	  +9.1215540404842421E-01	
  +3.2332500000000000E+03	  +8.9873706962435496E-01	
  +3.2335000000000000E+03	  +8.9654861646150874E-01	
  +3.2337500000000000E+03	  +8.9581837691875887E-01	
  +3.2340000000000000E+03	  +8.8940681759407814E-01	
  +3.2342500000000000E+03	  +8.8482142041893330E-01	
  +3.2345000000000000E+03	  +8.9072215670459498E-01	
  +3.2347500000000000E+03	  +9.0687387355195781E-01	
  +3.2350000000000000E+03	  +7.6728045387182786E-01	
  +3.2352500000000000E+03	  +6.2183077370182160E-01	
  +3.2355000000000000E+03	  +6.3500050483266457E-01	
  +3.2357500000000000E+03	  +6.4792633890093687E-01	
  +3.2360000000000000E+03	  +6.6378892561953462E-01	
  +3.2362500000000000E+03	  +6.7940761450357112E-01	
  +3.2365000000000000E+03	  +6.9160175599140139E-01	
  +3.2367500000000000E+03	  +7.0208862709567377E-01	
  +3.2370000000000000E+03	  +7.1181505633890718E-01	
  +3.2372500000000000E+03	  +7.1983421779584711E-01	
  +3.2375000000000000E+03	  +7.2519928523483490E-01	
  +3.2377500000000000E+03	  +7.2995461396938999E-01	
  +3.2380000000000000E+03	  +7.3664092783701884E-01	
  +3.2382500000000000E+03	  +7.4370877264170865E-01	
  +3.2385000000000000E+03	  +7.4934556601725399E-01	
  +3.2387500000000000E+03	  +7.5650624655596954E-01	
  +3.2390000000000000E+03	  +7.7098111429994132E-01	
  +3.2392500000000000E+03	  +7.8625172821951006E-01	
  +3.2395000000000000E+03	  +7.9579964667122538E-01	
  +3.2397500000000000E+03	  +8.0455181895566596E-01	
  +3.2400000000000000E+03	  +8.1603769381963764E-01	
  +3.2402500000000000E+03	  +8.2672782308407455E-01	
  +3.2405000000000000E+03	  +8.3309275800782856E-01	
  +3.2407500000000000E+03	  +8.3866194677841588E-01	
  +3.2410000000000000E+03	  +8.4608440330385770E-01	
  +3.2412500000000000E+03	  +8.5271111423123491E-01	
  +3.2415000000000000E+03	  +8.5589306565883883E-01	
  +3.2417500000000000E+03	  +8.6013601128061379E-01	
  +3.2420000000000000E+03	  +8.6935070764399613E-01	
  +3.2422500000000000E+03	  +8.7962639877927329E-01	
  +3.2425000000000000E+03	  +8.8705232815382262E-01	
  +3.2427500000000000E+03	  +8.9368251138868837E-01	
  +3.2430000000000000E+03	  +9.0113381389920044E-01	
  +3.2432500000000000E+03	  +9.0778937078289690E-01	
  +3.2435000000000000E+03	  +9.1203231662513728E-01	
  +3.2437500000000000E+03	  +9.1601001357423506E-01	
  +3.2440000000000000E+03	  +9.2154155092797019E-01	
  +3.2442500000000000E+03	  +9.2680783990915760E-01	
  +3.2445000000000000E+03	  +9.2998979122507586E-01	
  +3.2447500000000000E+03	  +9.3211074777955583E-01	
  +3.2450000000000000E+03	  +9.3395227946971682E-01	
  +3.2452500000000000E+03	  +9.3473280955282134E-01	
  +3.2455000000000000E+03	  +9.3367077119006447E-01	
  +3.2457500000000000E+03	  +9.2916050055505517E-01	
  +3.2460000000000000E+03	  +9.1941930821037554E-01	
  +3.2462500000000000E+03	  +1.3780736624157890E+00	
  +3.2465000000000000E+03	  +1.8558459426944214E+00	
  +3.2467500000000000E+03	  +1.8496631595545070E+00	
  +3.2470000000000000E+03	  +1.7832768902847513E+00	
  +3.2472500000000000E+03	  +1.7155880985269680E+00	
  +3.2475000000000000E+03	  +1.6739055364847977E+00	
  +3.2477500000000000E+03	  +1.6322301737322626E+00	
  +3.2480000000000000E+03	  +1.5545878356011078E+00	
  +3.2482500000000000E+03	  +1.4766101452302243E+00	
  +3.2485000000000000E+03	  +1.4342712666182547E+00	
  +3.2487500000000000E+03	  +1.3887111314782530E+00	
  +3.2490000000000000E+03	  +1.3108499245330869E+00	
  +3.2492500000000000E+03	  +1.2297674353201931E+00	
  +3.2495000000000000E+03	  +1.1745434801666299E+00	
  +3.2497500000000000E+03	  +1.1252272579200773E+00	
  +3.2500000000000000E+03	  +1.0649182821194370E+00	
  +3.2502500000000000E+03	  +1.0068728161483083E+00	
  +3.2505000000000000E+03	  +9.6799134267522624E-01	
  +3.2507500000000000E+03	  +9.4068938806494673E-01	
  +3.2510000000000000E+03	  +9.1320271820139876E-01	
  +3.2512500000000000E+03	  +8.8810841011392128E-01	
  +3.2515000000000000E+03	  +8.7717069163883266E-01	
  +3.2517500000000000E+03	  +8.6714435678202328E-01	
  +3.2520000000000000E+03	  +8.4629996669264396E-01	
  +3.2522500000000000E+03	  +8.2636695536994587E-01	
  +3.2525000000000000E+03	  +8.1907476170428783E-01	
  +3.2527500000000000E+03	  +8.0977753282170073E-01	
  +3.2530000000000000E+03	  +7.8495381110379514E-01	
  +3.2532500000000000E+03	  +7.5812505024891808E-01	
  +3.2535000000000000E+03	  +7.4281270639084551E-01	
  +3.2537500000000000E+03	  +7.3169271509071909E-01	
  +3.2540000000000000E+03	  +7.1838805627901303E-01	
  +3.2542500000000000E+03	  +7.0927575514430197E-01	
  +3.2545000000000000E+03	  +7.1073282543793725E-01	
  +3.2547500000000000E+03	  +7.0982030156110210E-01	
  +3.2550000000000000E+03	  +6.9443802102212171E-01	
  +3.2552500000000000E+03	  +6.7668615705857671E-01	
  +3.2555000000000000E+03	  +6.6866487248489326E-01	
  +3.2557500000000000E+03	  +6.6319544904510075E-01	
  +3.2560000000000000E+03	  +6.5385710235799377E-01	
  +3.2562500000000000E+03	  +6.4707062251605618E-01	
  +3.2565000000000000E+03	  +6.4925679878774178E-01	
  +3.2567500000000000E+03	  +6.4998476655950765E-01	
  +3.2570000000000000E+03	  +6.3953107690122524E-01	
  +3.2572500000000000E+03	  +6.2761917684060209E-01	
  +3.2575000000000000E+03	  +6.2397251663798836E-01	
  +3.2577500000000000E+03	  +6.2251317137905682E-01	
  +3.2580000000000000E+03	  +6.1784144957948495E-01	
  +3.2582500000000000E+03	  +6.1535704464586316E-01	
  +3.2585000000000000E+03	  +6.2045964109351148E-01	
  +3.2587500000000000E+03	  +6.3084823959906144E-01	
  +3.2590000000000000E+03	  +5.2569945721668232E-01	
  +3.2592500000000000E+03	  +4.1228177531605292E-01	
  +3.2595000000000000E+03	  +4.2063010122518962E-01	
  +3.2597500000000000E+03	  +4.3758022589060414E-01	
  +3.2600000000000000E+03	  +4.6155628560402462E-01	
  +3.2602500000000000E+03	  +4.8492258708109010E-01	
  +3.2605000000000000E+03	  +5.0004347259611748E-01	
  +3.2607500000000000E+03	  +5.1321319225313400E-01	
  +3.2610000000000000E+03	  +5.2994306261915669E-01	
  +3.2612500000000000E+03	  +5.4472176987324961E-01	
  +3.2615000000000000E+03	  +5.5203799981359936E-01	
  +3.2617500000000000E+03	  +5.5947617728924715E-01	
  +3.2620000000000000E+03	  +5.7325863540254374E-01	
  +3.2622500000000000E+03	  +5.8716304145265497E-01	
  +3.2625000000000000E+03	  +5.9496706234176477E-01	
  +3.2627500000000000E+03	  +6.0118576280810265E-01	
  +3.2630000000000000E+03	  +6.0942344720874209E-01	
  +3.2632500000000000E+03	  +6.1607581153622915E-01	
  +3.2635000000000000E+03	  +6.1753855143779612E-01	
  +3.2637500000000000E+03	  +6.2046466370448972E-01	
  +3.2640000000000000E+03	  +6.3080643967085881E-01	
  +3.2642500000000000E+03	  +6.4261158841439014E-01	
  +3.2645000000000000E+03	  +6.4992781861642579E-01	
  +3.2647500000000000E+03	  +6.5663431013467177E-01	
  +3.2650000000000000E+03	  +6.6602868352804112E-01	
  +3.2652500000000000E+03	  +6.7481331857105997E-01	
  +3.2655000000000000E+03	  +6.7969059469912330E-01	
  +3.2657500000000000E+03	  +6.8420202753207537E-01	
  +3.2660000000000000E+03	  +6.9139748694059511E-01	
  +3.2662500000000000E+03	  +6.9822710340284311E-01	
  +3.2665000000000000E+03	  +7.0164100705028654E-01	
  +3.2667500000000000E+03	  +7.0468906736387571E-01	
  +3.2670000000000000E+03	  +7.1000985006328965E-01	
  +3.2672500000000000E+03	  +7.1496478976893763E-01	
  +3.2675000000000000E+03	  +7.1691532076516284E-01	
  +3.2677500000000000E+03	  +7.1862195617814528E-01	
  +3.2680000000000000E+03	  +7.2250187571950264E-01	
  +3.2682500000000000E+03	  +7.2613790001065359E-01	
  +3.2685000000000000E+03	  +7.2711284934973708E-01	
  +3.2687500000000000E+03	  +7.2808779852845296E-01	
  +3.2690000000000000E+03	  +7.3460521878740126E-01	
  +3.2692500000000000E+03	  +7.4161099055915658E-01	
  +3.2695000000000000E+03	  +7.4364727151801424E-01	
  +3.2697500000000000E+03	  +7.4072847545344755E-01	
  +3.2700000000000000E+03	  +7.3263481977309963E-01	
  +3.2702500000000000E+03	  +1.0586440524824490E+00	
  +3.2705000000000000E+03	  +1.4005487203160931E+00	
  +3.2707500000000000E+03	  +1.3961771561224290E+00	
  +3.2710000000000000E+03	  +1.3470710197941653E+00	
  +3.2712500000000000E+03	  +1.2985647557076123E+00	
  +3.2715000000000000E+03	  +1.2674593255164237E+00	
  +3.2717500000000000E+03	  +1.2351875024189944E+00	
  +3.2720000000000000E+03	  +1.1747744910595910E+00	
  +3.2722500000000000E+03	  +1.1131950621024480E+00	
  +3.2725000000000000E+03	  +1.0774240050342834E+00	
  +3.2727500000000000E+03	  +1.0412641545571437E+00	
  +3.2730000000000000E+03	  +9.8537747388053942E-01	
  +3.2732500000000000E+03	  +9.2910198458431525E-01	
  +3.2735000000000000E+03	  +8.9268055219369957E-01	
  +3.2737500000000000E+03	  +8.6599014550630504E-01	
  +3.2740000000000000E+03	  +8.3458974608512737E-01	
  +3.2742500000000000E+03	  +8.0300706869569205E-01	
  +3.2745000000000000E+03	  +7.8477829788062903E-01	
  +3.2747500000000000E+03	  +7.6746091192322163E-01	
  +3.2750000000000000E+03	  +7.4037817299790865E-01	
  +3.2752500000000000E+03	  +7.1420681666844943E-01	
  +3.2755000000000000E+03	  +6.9962357734100433E-01	
  +3.2757500000000000E+03	  +6.8686309952334945E-01	
  +3.2760000000000000E+03	  +6.6732139281176317E-01	
  +3.2762500000000000E+03	  +6.4960244629017372E-01	
  +3.2765000000000000E+03	  +6.4231025225694616E-01	
  +3.2767500000000000E+03	  +6.3465350742437598E-01	
  +3.2770000000000000E+03	  +6.1671046251262018E-01	
  +3.2772500000000000E+03	  +5.9840286491115613E-01	
  +3.2775000000000000E+03	  +5.8965246218618173E-01	
  +3.2777500000000000E+03	  +5.8181344080879593E-01	
  +3.2780000000000000E+03	  +5.6697864281399402E-01	
  +3.2782500000000000E+03	  +5.5305522660230333E-01	
  +3.2785000000000000E+03	  +5.4795035049003049E-01	
  +3.2787500000000000E+03	  +5.4412140823779154E-01	
  +3.2790000000000000E+03	  +5.3468912469965379E-01	
  +3.2792500000000000E+03	  +5.2653277742915350E-01	
  +3.2795000000000000E+03	  +5.2653163866636743E-01	
  +3.2797500000000000E+03	  +5.2598366953274156E-01	
  +3.2800000000000000E+03	  +5.1678854204339908E-01	
  +3.2802500000000000E+03	  +5.0704659022832865E-01	
  +3.2805000000000000E+03	  +5.0485814082617697E-01	
  +3.2807500000000000E+03	  +5.0576838210095088E-01	
  +3.2810000000000000E+03	  +5.0588833486578333E-01	
  +3.2812500000000000E+03	  +5.0910698576607849E-01	
  +3.2815000000000000E+03	  +5.1931331369169842E-01	
  +3.2817500000000000E+03	  +5.2879053318818969E-01	
  +3.2820000000000000E+03	  +5.3037854575705567E-01	
  +3.2822500000000000E+03	  +5.3123746108894454E-01	
  +3.2825000000000000E+03	  +5.3852737248175275E-01	
  +3.2827500000000000E+03	  +5.4782231212335175E-01	
  +3.2830000000000000E+03	  +4.4317082702327731E-01	
  +3.2832500000000000E+03	  +3.2674532042289056E-01	
  +3.2835000000000000E+03	  +3.2574277826758397E-01	
  +3.2837500000000000E+03	  +3.3561992832389748E-01	
  +3.2840000000000000E+03	  +3.5559102160764311E-01	
  +3.2842500000000000E+03	  +3.7519625980744986E-01	
  +3.2845000000000000E+03	  +3.8397586517469140E-01	
  +3.2847500000000000E+03	  +3.9190183357978986E-01	
  +3.2850000000000000E+03	  +4.0793408994216890E-01	
  +3.2852500000000000E+03	  +4.2311271245776594E-01	
  +3.2855000000000000E+03	  +4.2847777891334271E-01	
  +3.2857500000000000E+03	  +4.3396479285257322E-01	
  +3.2860000000000000E+03	  +4.4771414057992437E-01	
  +3.2862500000000000E+03	  +4.6158543618172032E-01	
  +3.2865000000000000E+03	  +4.6743829337121590E-01	
  +3.2867500000000000E+03	  +4.7329115038758279E-01	
  +3.2870000000000000E+03	  +4.8590098381406494E-01	
  +3.2872500000000000E+03	  +4.9851081742392761E-01	
  +3.2875000000000000E+03	  +5.0436367463450571E-01	
  +3.2877500000000000E+03	  +5.0972874085633080E-01	
  +3.2880000000000000E+03	  +5.1989054797933265E-01	
  +3.2882500000000000E+03	  +5.2956456446087219E-01	
  +3.2885000000000000E+03	  +5.3346625841876394E-01	
  +3.2887500000000000E+03	  +5.3724600450409488E-01	
  +3.2890000000000000E+03	  +5.4575149897321618E-01	
  +3.2892500000000000E+03	  +5.5413504590689022E-01	
  +3.2895000000000000E+03	  +5.5754894904722385E-01	
  +3.2897500000000000E+03	  +5.6132869516129846E-01	
  +3.2900000000000000E+03	  +5.7014461446155751E-01	
  +3.2902500000000000E+03	  +5.7932637708777623E-01	
  +3.2905000000000000E+03	  +5.8420365284210429E-01	
  +3.2907500000000000E+03	  +5.8761755591625209E-01	
  +3.2910000000000000E+03	  +5.9185423080176847E-01	
  +3.2912500000000000E+03	  +5.9462753329045059E-01	
  +3.2915000000000000E+03	  +5.9365131888544720E-01	
  +3.2917500000000000E+03	  +5.9316289512282050E-01	
  +3.2920000000000000E+03	  +5.9693611309835037E-01	
  +3.2922500000000000E+03	  +6.0119712203437292E-01	
  +3.2925000000000000E+03	  +6.0217207084026081E-01	
  +3.2927500000000000E+03	  +6.0241533326011887E-01	
  +3.2930000000000000E+03	  +6.0408873637544191E-01	
  +3.2932500000000000E+03	  +6.0503045213842910E-01	
  +3.2935000000000000E+03	  +6.0307865384603043E-01	
  +3.2937500000000000E+03	  +6.0088296031945720E-01	
  +3.2940000000000000E+03	  +6.0075326221417347E-01	
  +3.2942500000000000E+03	  +7.9684651843035614E-01	
  +3.2945000000000000E+03	  +1.0084094163478987E+00	
  +3.2947500000000000E+03	  +1.0210805439346278E+00	
  +3.2950000000000000E+03	  +1.0004659122388813E+00	
  +3.2952500000000000E+03	  +9.8062887760169326E-01	
  +3.2955000000000000E+03	  +9.7440685856891607E-01	
  +3.2957500000000000E+03	  +9.6468562022340232E-01	
  +3.2960000000000000E+03	  +9.2835737480214620E-01	
  +3.2962500000000000E+03	  +8.8852988659155030E-01	
  +3.2965000000000000E+03	  +8.6831094934973319E-01	
  +3.2967500000000000E+03	  +8.5042484503104254E-01	
  +3.2970000000000000E+03	  +8.2319378288555967E-01	
  +3.2972500000000000E+03	  +7.9829553254474228E-01	
  +3.2975000000000000E+03	  +7.8740787750374175E-01	
  +3.2977500000000000E+03	  +7.7954122510260848E-01	
  +3.2980000000000000E+03	  +7.6736690743025404E-01	
  +3.2982500000000000E+03	  +7.5725031304660917E-01	
  +3.2985000000000000E+03	  +7.5652007929589005E-01	
  +3.2987500000000000E+03	  +7.5433161177217789E-01	
  +3.2990000000000000E+03	  +7.4124999648618695E-01	
  +3.2992500000000000E+03	  +7.2671015238232728E-01	
  +3.2995000000000000E+03	  +7.2014703685651427E-01	
  +3.2997500000000000E+03	  +7.1485987454718980E-01	
  +3.3000000000000000E+03	  +7.0507462536068455E-01	
  +3.3002500000000000E+03	  +6.9656532379769520E-01	
  +3.3005000000000000E+03	  +6.9510597699602528E-01	
  +3.3007500000000000E+03	  +6.9546937758029559E-01	
  +3.3010000000000000E+03	  +6.9310137933601357E-01	
  +3.3012500000000000E+03	  +6.9255617747513210E-01	
  +3.3015000000000000E+03	  +6.9838789811138846E-01	
  +3.3017500000000000E+03	  +7.0458413629306249E-01	
  +3.3020000000000000E+03	  +7.0566932838871022E-01	
  +3.3022500000000000E+03	  +7.0711907062949553E-01	
  +3.3025000000000000E+03	  +7.1440896270431664E-01	
  +3.3027500000000000E+03	  +7.2192248979283347E-01	
  +3.3030000000000000E+03	  +7.2568439242948302E-01	
  +3.3032500000000000E+03	  +7.3179799476202789E-01	
  +3.3035000000000000E+03	  +7.4423854634761089E-01	
  +3.3037500000000000E+03	  +7.6095592396495260E-01	
  +3.3040000000000000E+03	  +7.8128751108751238E-01	
  +3.3042500000000000E+03	  +8.0589593298106810E-01	
  +3.3045000000000000E+03	  +8.3544381283607128E-01	
  +3.3047500000000000E+03	  +8.5915964604006878E-01	
  +3.3050000000000000E+03	  +8.6669702936218307E-01	
  +3.3052500000000000E+03	  +8.6840236883162569E-01	
  +3.3055000000000000E+03	  +8.7462206623363070E-01	
  +3.3057500000000000E+03	  +8.8084176133458569E-01	
  +3.3060000000000000E+03	  +8.8298028312597410E-01	
  +3.3062500000000000E+03	  +8.8511880320338254E-01	
  +3.3065000000000000E+03	  +8.9133849674149090E-01	
  +3.3067500000000000E+03	  +8.9872460146431199E-01	
  +3.3070000000000000E+03	  +7.4678900808678406E-01	
  +3.3072500000000000E+03	  +5.9228410658526387E-01	
  +3.3075000000000000E+03	  +5.9569800852710453E-01	
  +3.3077500000000000E+03	  +5.9850217617142698E-01	
  +3.3080000000000000E+03	  +6.0499358767947020E-01	
  +3.3082500000000000E+03	  +6.1087526037859274E-01	
  +3.3085000000000000E+03	  +6.1185021038958975E-01	
  +3.3087500000000000E+03	  +6.1294710657522833E-01	
  +3.3090000000000000E+03	  +6.1823732204846349E-01	
  +3.3092500000000000E+03	  +6.2364948530440667E-01	
  +3.3095000000000000E+03	  +6.2511222468145755E-01	
  +3.3097500000000000E+03	  +6.2645301628591321E-01	
  +3.3100000000000000E+03	  +6.3086787719842430E-01	
  +3.3102500000000000E+03	  +6.3516079049089813E-01	
  +3.3105000000000000E+03	  +6.3613573907210030E-01	
  +3.3107500000000000E+03	  +6.3735458298442249E-01	
  +3.3110000000000000E+03	  +6.4189849800432197E-01	
  +3.3112500000000000E+03	  +6.4668630853222209E-01	
  +3.3115000000000000E+03	  +6.4863683878687795E-01	
  +3.3117500000000000E+03	  +6.5046542125311235E-01	
  +3.3120000000000000E+03	  +6.5450231804321002E-01	
  +3.3122500000000000E+03	  +6.5841726722081595E-01	
  +3.3125000000000000E+03	  +6.5988000666893609E-01	
  +3.3127500000000000E+03	  +6.6109885061759166E-01	
  +3.3130000000000000E+03	  +6.6396902203511343E-01	
  +3.3132500000000000E+03	  +6.6659529813554252E-01	
  +3.3135000000000000E+03	  +6.6708245594940008E-01	
  +3.3137500000000000E+03	  +6.6793545679359634E-01	
  +3.3140000000000000E+03	  +6.7140404321815927E-01	
  +3.3142500000000000E+03	  +6.7523847286998295E-01	
  +3.3145000000000000E+03	  +6.7718900319874786E-01	
  +3.3147500000000000E+03	  +6.7901758572048754E-01	
  +3.3150000000000000E+03	  +6.8227688294842215E-01	
  +3.3152500000000000E+03	  +6.8541423255597655E-01	
  +3.3155000000000000E+03	  +6.8687697202782338E-01	
  +3.3157500000000000E+03	  +6.8870555453505766E-01	
  +3.3160000000000000E+03	  +6.9276897454697484E-01	
  +3.3162500000000000E+03	  +6.9719823779728096E-01	
  +3.3165000000000000E+03	  +7.0012434981432115E-01	
  +3.3167500000000000E+03	  +7.0244072318273787E-01	
  +3.3170000000000000E+03	  +7.0490174008610973E-01	
  +3.3172500000000000E+03	  +7.0675301575660754E-01	
  +3.3175000000000000E+03	  +7.0724016891121455E-01	
  +3.3177500000000000E+03	  +7.0626395030914468E-01	
  +3.3180000000000000E+03	  +7.0361304817659820E-01	
  +3.3182500000000000E+03	  +6.9949876874009442E-01	
  +3.3185000000000000E+03	  +6.9413242670889941E-01	
  +3.3187500000000000E+03	  +6.8876608852339982E-01	
  +3.3190000000000000E+03	  +6.8455044265814491E-01	
  +3.3192500000000000E+03	  +6.8033479891141890E-01	
  +3.3195000000000000E+03	  +6.7496846328706406E-01	
  +3.3197500000000000E+03	  +6.6935823047621468E-01	
  +3.3200000000000000E+03	  +6.6428950653129215E-01	
  +3.3202500000000000E+03	  +6.5897687448276987E-01	
  +3.3205000000000000E+03	  +6.5263494191919413E-01	
  +3.3207500000000000E+03	  +6.4665886467990430E-01	
  +3.3210000000000000E+03	  +6.4228618051347630E-01	
  +3.3212500000000000E+03	  +6.3827931152655459E-01	
  +3.3215000000000000E+03	  +6.3340073467223634E-01	
  +3.3217500000000000E+03	  +6.2827828979726186E-01	
  +3.3220000000000000E+03	  +6.2333673361169795E-01	
  +3.3222500000000000E+03	  +6.1815128145807863E-01	
  +3.3225000000000000E+03	  +6.1229715136983276E-01	
  +3.3227500000000000E+03	  +6.0680886608854923E-01	
  +3.3230000000000000E+03	  +6.0246012438530583E-01	
  +3.3232500000000000E+03	  +5.9847724029265037E-01	
  +3.3235000000000000E+03	  +5.9408650060543344E-01	
  +3.3237500000000000E+03	  +5.9152496347730799E-01	
  +3.3240000000000000E+03	  +5.9274335683126111E-01	
  +3.3242500000000000E+03	  +5.9579098061307700E-01	
  +3.3245000000000000E+03	  +5.9871710628552477E-01	
  +3.3247500000000000E+03	  +5.9969205490530231E-01	
  +3.3250000000000000E+03	  +5.9664740232993363E-01	
  +3.3252500000000000E+03	  +5.9165159639442200E-01	
