  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\II_
 NT_WN\II_HT_WN.dck                                                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:15
 TIME                                   ,Strom_system                            ,Strom_WP_Winter                         ,Strom_el_nacherhitzung_SpS              ,sum_PV_Bestand                          ,COP_WN                                  ,Q_WP_Winter                             ,Q_WP_Sommer                             ,COP_WP_Winter                           ,COP_WP_Sommer                           ,Anteil_TWW_WP_W                         ,Q_TWW_SpS_EL                            ,Strom_WP_Sommer                         ,
  +1.0800000000000000E+02,  +6.6385319878437798E+01,  +5.6986855878437801E+01,  +0.0000000000000000E+00,  +2.2238902032802508E+00,  +2.6539598281187868E+00,  +1.5124082623216887E+02,  +0.0000000000000000E+00,  +2.6539598281187868E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0825000000000000E+02,  +6.5273896135111301E+01,  +5.5834513635111307E+01,  +0.0000000000000000E+00,  +2.7193420920866478E+00,  +2.6621067031941767E+00,  +1.4863743301761647E+02,  +0.0000000000000000E+00,  +2.6621067031941767E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0850000000000000E+02,  +6.4977588281987451E+01,  +5.5578710031987455E+01,  +0.0000000000000000E+00,  +2.7497812578713603E+00,  +2.6703252787819163E+00,  +1.4841323436050618E+02,  +0.0000000000000000E+00,  +2.6703252787819163E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0875000000000000E+02,  +6.4707310151693846E+01,  +5.5344124651693846E+01,  +0.0000000000000000E+00,  +2.7545043454039253E+00,  +2.6752897931437127E+00,  +1.4806157179114987E+02,  +0.0000000000000000E+00,  +2.6752897931437127E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0900000000000000E+02,  +6.3703166254293563E+01,  +5.4584601504293566E+01,  +0.0000000000000000E+00,  +2.7335309339611760E+00,  +2.6736320352097436E+00,  +1.4593913921103723E+02,  +0.0000000000000000E+00,  +2.6736320352097436E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0925000000000000E+02,  +6.2649215539058197E+01,  +5.3743178789058199E+01,  +0.0000000000000000E+00,  +4.1111280312609120E+00,  +2.6686748085086767E+00,  +1.4342306736353746E+02,  +0.0000000000000000E+00,  +2.6686748085086767E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0950000000000000E+02,  +6.2824563519404812E+01,  +5.3993558019404816E+01,  +0.0000000000000000E+00,  +4.0026066736031014E+00,  +2.6637436887293098E+00,  +1.4382499940622938E+02,  +0.0000000000000000E+00,  +2.6637436887293098E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0975000000000000E+02,  +6.2739818572134105E+01,  +5.4006313572134104E+01,  +0.0000000000000000E+00,  +3.8592644214358325E+00,  +2.6600619454476151E+00,  +1.4366013954714498E+02,  +0.0000000000000000E+00,  +2.6600619454476151E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1000000000000000E+02,  +6.2376036441813433E+01,  +5.3385593191813435E+01,  +0.0000000000000000E+00,  +3.6817356431683708E+00,  +2.6588379185349331E+00,  +1.4194363948187393E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1025000000000000E+02,  +6.2799457336412516E+01,  +5.3760922336412520E+01,  +0.0000000000000000E+00,  +2.9368700232898282E+00,  +2.6588379185349331E+00,  +1.4294157884346527E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1050000000000000E+02,  +6.2170930786523378E+01,  +5.3945874536523377E+01,  +0.0000000000000000E+00,  +2.7257583790177837E+00,  +2.6588379185349331E+00,  +1.4343333676623647E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1075000000000000E+02,  +6.1306044869497200E+01,  +5.3861425369497198E+01,  +0.0000000000000000E+00,  +2.4858061100953206E+00,  +2.6588379185349331E+00,  +1.4320880011875857E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1100000000000000E+02,  +6.1450836212165591E+01,  +5.4305332962165593E+01,  +0.0000000000000000E+00,  +2.2188452125827784E+00,  +2.6588379185349331E+00,  +1.4438907845847086E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1125000000000000E+02,  +6.1162642469836051E+01,  +5.4177137719836054E+01,  +0.0000000000000000E+00,  +8.3026629849048006E-01,  +2.6588379185349331E+00,  +1.4404822808718930E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1150000000000000E+02,  +6.1160958241236955E+01,  +5.4099348991236951E+01,  +0.0000000000000000E+00,  +6.9485361183845062E-01,  +2.6588379185349331E+00,  +1.4384140046595539E+02,  +0.0000000000000000E+00,  +2.6588379185349331E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1175000000000000E+02,  +6.3318472966996637E+01,  +5.5764076466996634E+01,  +0.0000000000000000E+00,  +5.5147572190167460E-01,  +2.6576157634523772E+00,  +1.4819948865305400E+02,  +0.0000000000000000E+00,  +2.6576157634523772E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1200000000000000E+02,  +6.4512819697516761E+01,  +5.6477636947516757E+01,  +0.0000000000000000E+00,  +4.0184012189025597E-01,  +2.6539588850790508E+00,  +1.4988932638513097E+02,  +0.0000000000000000E+00,  +2.6539588850790508E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1225000000000000E+02,  +6.5308711778697273E+01,  +5.6086589528697274E+01,  +0.0000000000000000E+00,  +2.0869811842604508E-01,  +2.6491047653014084E+00,  +1.4857925158997602E+02,  +0.0000000000000000E+00,  +2.6491047653014084E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1250000000000000E+02,  +6.6728250226337678E+01,  +5.7403722726337676E+01,  +0.0000000000000000E+00,  +8.0535814861451380E-02,  +2.6442758805527622E+00,  +1.5179127945919316E+02,  +0.0000000000000000E+00,  +2.6442758805527622E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1275000000000000E+02,  +6.6713225833145259E+01,  +5.8252234583145253E+01,  +0.0000000000000000E+00,  +1.5993579447316636E-03,  +2.6402706469393404E+00,  +1.5380166508850314E+02,  +0.0000000000000000E+00,  +2.6402706469393404E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1300000000000000E+02,  +6.6544225204351022E+01,  +5.8031583454351022E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6378757995696955E+00,  +1.5308010960494173E+02,  +0.0000000000000000E+00,  +2.6378757995696955E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1325000000000000E+02,  +6.7029004285777759E+01,  +5.8396892785777759E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6362827878484580E+00,  +1.5395072331497769E+02,  +0.0000000000000000E+00,  +2.6362827878484580E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1350000000000000E+02,  +6.8753588692539324E+01,  +5.9601939442539326E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6346925179022684E+00,  +1.5703278390172247E+02,  +0.0000000000000000E+00,  +2.6346925179022684E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1375000000000000E+02,  +6.8491724274256313E+01,  +5.9444294274256315E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6327085951833995E+00,  +1.5649950447044594E+02,  +0.0000000000000000E+00,  +2.6327085951833995E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1400000000000000E+02,  +6.7887357837287041E+01,  +5.9065557837287038E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6299382513896998E+00,  +1.5533876989595186E+02,  +0.0000000000000000E+00,  +2.6299382513896998E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1425000000000000E+02,  +6.8560429983552083E+01,  +5.9372225816885411E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6267821966761353E+00,  +1.5595790575282982E+02,  +0.0000000000000000E+00,  +2.6267821966761353E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1450000000000000E+02,  +6.8609242824557114E+01,  +5.9164701907890453E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6236369278406890E+00,  +1.5522669675022786E+02,  +0.0000000000000000E+00,  +2.6236369278406890E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1475000000000000E+02,  +6.8963195253953018E+01,  +5.9403059753953023E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6212848526735217E+00,  +1.5571234073549715E+02,  +0.0000000000000000E+00,  +2.6212848526735217E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1500000000000000E+02,  +4.7980552289703496E+01,  +3.8378386039703500E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6205021644386748E+00,  +1.0057064368470604E+02,  +0.0000000000000000E+00,  +2.6205021644386748E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1525000000000000E+02,  +2.9324248751939528E+01,  +1.9670722085272864E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6205021644386748E+00,  +5.1547169800529183E+01,  +0.0000000000000000E+00,  +2.6205021644386748E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1550000000000000E+02,  +2.8054419130037914E+01,  +1.8305340963371247E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6205021644386748E+00,  +4.7969185615302287E+01,  +0.0000000000000000E+00,  +2.6205021644386748E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1575000000000000E+02,  +2.7287475125437822E+01,  +1.7523722375437824E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6220683195184078E+00,  +4.5948397280671379E+01,  +0.0000000000000000E+00,  +2.6220683195184078E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1600000000000000E+02,  +2.7462083586592719E+01,  +1.7730358586592722E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6267828676958151E+00,  +4.6573802173365152E+01,  +0.0000000000000000E+00,  +2.6267828676958151E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1625000000000000E+02,  +2.7077458788233592E+01,  +1.7333983788233592E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6331058312501869E+00,  +4.5642213791594081E+01,  +0.0000000000000000E+00,  +2.6331058312501869E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1650000000000000E+02,  +2.6176187891968198E+01,  +1.6444212891968199E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6394724204150664E+00,  +4.3404046403783944E+01,  +0.0000000000000000E+00,  +2.6394724204150664E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1675000000000000E+02,  +2.6149646266448421E+01,  +1.6465262099781754E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6450789512560404E+00,  +4.3551918207046555E+01,  +0.0000000000000000E+00,  +2.6450789512560404E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1700000000000000E+02,  +2.6562267150943207E+01,  +1.6991698817609873E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6491044733489058E+00,  +4.5012785347527625E+01,  +0.0000000000000000E+00,  +2.6491044733489058E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1725000000000000E+02,  +2.7574892658137976E+01,  +1.7553978991471311E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6523377343164247E+00,  +4.6559080866477132E+01,  +0.0000000000000000E+00,  +2.6523377343164247E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1750000000000000E+02,  +2.7348501920081929E+01,  +1.7633788253415265E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6555822741012847E+00,  +4.6827975511025031E+01,  +0.0000000000000000E+00,  +2.6555822741012847E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1775000000000000E+02,  +2.6278184889148399E+01,  +1.7630000722481732E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6568016751115824E+00,  +4.6839415451707872E+01,  +0.0000000000000000E+00,  +2.6568016751115824E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1800000000000000E+02,  +2.5082129711433506E+01,  +1.6932729711433506E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6539588850790508E+00,  +4.4938768466300985E+01,  +0.0000000000000000E+00,  +2.6539588850790508E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1825000000000000E+02,  +2.3929011437913246E+01,  +1.6356336437913246E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6491047653014084E+00,  +4.3329648800549045E+01,  +0.0000000000000000E+00,  +2.6491047653014084E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1850000000000000E+02,  +2.3307731957543623E+01,  +1.6374031957543622E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6442758805527622E+00,  +4.3297457772732727E+01,  +0.0000000000000000E+00,  +2.6442758805527622E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1875000000000000E+02,  +2.2723915532912098E+01,  +1.6451215532912098E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6406702623291660E+00,  +4.3442235636928643E+01,  +0.0000000000000000E+00,  +2.6406702623291660E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1900000000000000E+02,  +2.2455624094708490E+01,  +1.6823624094708492E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6394715034088536E+00,  +4.4405476382045634E+01,  +0.0000000000000000E+00,  +2.6394715034088536E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1925000000000000E+02,  +2.2412960682878975E+01,  +1.7362010682878974E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6394715034088536E+00,  +4.5826532439339140E+01,  +0.0000000000000000E+00,  +2.6394715034088536E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1950000000000000E+02,  +2.2115528587995108E+01,  +1.7572003587995109E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6394715034088536E+00,  +4.6380802728311224E+01,  +0.0000000000000000E+00,  +2.6394715034088536E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1975000000000000E+02,  +2.1686925263858718E+01,  +1.7593800263858718E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6398708884903046E+00,  +4.6445361134473671E+01,  +0.0000000000000000E+00,  +2.6398708884903046E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2000000000000000E+02,  +2.1726238631199774E+01,  +1.8042688631199773E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6410700789897961E+00,  +4.7652005088391078E+01,  +0.0000000000000000E+00,  +2.6410700789897961E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2025000000000000E+02,  +2.1897167948179369E+01,  +1.8591742948179370E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6426713620897351E+00,  +4.9131866660487404E+01,  +0.0000000000000000E+00,  +2.6426713620897351E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2050000000000000E+02,  +2.1623946532334990E+01,  +1.8672346532334991E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6442754177671737E+00,  +4.9374826927483547E+01,  +0.0000000000000000E+00,  +2.6442754177671737E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2075000000000000E+02,  +2.1266592858725396E+01,  +1.8635867858725394E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6458822537981659E+00,  +4.9308312051529143E+01,  +0.0000000000000000E+00,  +2.6458822537981659E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2100000000000000E+02,  +2.1418229387052843E+01,  +1.9050304387052844E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6474918779892467E+00,  +5.0435526137945317E+01,  +0.0000000000000000E+00,  +2.6474918779892467E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2125000000000000E+02,  +2.1635918237157910E+01,  +1.9458568237157909E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6491042981775852E+00,  +5.1547776753436850E+01,  +0.0000000000000000E+00,  +2.6491042981775852E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2150000000000000E+02,  +2.1547902969856327E+01,  +1.9494677969856326E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6507195222311437E+00,  +5.1674923474307562E+01,  +0.0000000000000000E+00,  +2.6507195222311437E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2175000000000000E+02,  +2.1427009791326796E+01,  +1.9446784791326795E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6523375580488349E+00,  +5.1579437685328934E+01,  +0.0000000000000000E+00,  +2.6523375580488349E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2200000000000000E+02,  +2.1722015513821944E+01,  +1.9785515513821945E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6539584135606722E+00,  +5.2509935364542955E+01,  +0.0000000000000000E+00,  +2.6539584135606722E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2225000000000000E+02,  +2.2020669679709311E+01,  +2.0118394679709311E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6555820967279349E+00,  +5.3426048726342579E+01,  +0.0000000000000000E+00,  +2.6555820967279349E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2250000000000000E+02,  +2.2008533556732235E+01,  +2.0138433556732235E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6572086155433277E+00,  +5.3512019150495753E+01,  +0.0000000000000000E+00,  +2.6572086155433277E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2275000000000000E+02,  +2.1914267589276552E+01,  +2.0076867589276553E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6592458383489213E+00,  +5.3389326583866008E+01,  +0.0000000000000000E+00,  +2.6592458383489213E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2300000000000000E+02,  +2.2133472973830358E+01,  +2.0323447973830358E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6621054458938000E+00,  +5.4103161530473116E+01,  +0.0000000000000000E+00,  +2.6621054458938000E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2325000000000000E+02,  +2.2356507010440648E+01,  +2.0563532010440650E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6653842070553941E+00,  +5.4809713461906568E+01,  +0.0000000000000000E+00,  +2.6653842070553941E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2350000000000000E+02,  +2.2319676427492119E+01,  +2.0536426427492120E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6686745053526355E+00,  +5.4805037638098327E+01,  +0.0000000000000000E+00,  +2.6686745053526355E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2375000000000000E+02,  +2.2259837511777782E+01,  +2.0480137511777784E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6703237581979749E+00,  +5.4688597768861769E+01,  +0.0000000000000000E+00,  +2.6703237581979749E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2400000000000000E+02,  +2.2607413734819879E+01,  +2.0827113734819878E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6686745053526355E+00,  +5.5580787444193518E+01,  +0.0000000000000000E+00,  +2.6686745053526355E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2425000000000000E+02,  +2.8188226446217872E+01,  +2.6407326446217873E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6653842070553941E+00,  +7.0385670860305368E+01,  +0.0000000000000000E+00,  +2.6653842070553941E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2450000000000000E+02,  +3.3538898094870333E+01,  +3.1758248094870332E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6621054458938000E+00,  +8.4543805205400716E+01,  +0.0000000000000000E+00,  +2.6621054458938000E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2475000000000000E+02,  +3.3066730019740476E+01,  +3.1287480019740478E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6604701325640847E+00,  +8.3239406115715099E+01,  +0.0000000000000000E+00,  +2.6604701325640847E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2500000000000000E+02,  +3.2929061138513937E+01,  +3.1154911138513938E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6621054458938000E+00,  +8.2937658608175369E+01,  +0.0000000000000000E+00,  +2.6621054458938000E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2525000000000000E+02,  +3.2782643215211401E+01,  +3.1019543215211403E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6653842070553941E+00,  +8.2679000595896781E+01,  +0.0000000000000000E+00,  +2.6653842070553941E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2550000000000000E+02,  +3.2740776202102744E+01,  +3.0985251202102742E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6686745053526355E+00,  +8.2689549924998687E+01,  +0.0000000000000000E+00,  +2.6686745053526355E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2575000000000000E+02,  +3.2662224474357629E+01,  +3.0883859474357628E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6715629254946265E+00,  +8.2508173967879799E+01,  +0.0000000000000000E+00,  +2.6715629254946265E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2600000000000000E+02,  +3.2598274622975453E+01,  +3.0759884622975452E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6736315455308390E+00,  +8.2240597864876150E+01,  +0.0000000000000000E+00,  +2.6736315455308390E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2625000000000000E+02,  +3.1980273023695890E+01,  +3.0024723023695891E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6752897931437127E+00,  +8.0324835047260649E+01,  +0.0000000000000000E+00,  +2.6752897931437127E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
