 TIME                                   	Erdreichtemepratur_100m                 	Erdreichtemperatur_3m                   	Flusswassertemperatur                   	Erdreichtemepratur_15m                  	Aussentemp                              	
  +8.0750000000000000E+01	  +1.0000000000000000E+01	  +1.0022762105776730E+01	  +6.1542410714285714E+00	  +9.9824126768924764E+00	  -2.9874999999999998E+00	
  +8.1000000000000000E+01	  +1.0000000000000000E+01	  +1.0022471419886305E+01	  +6.1549851190476197E+00	  +9.9824132947845783E+00	  -2.9625000000000004E+00	
  +8.1250000000000000E+01	  +1.0000000000000000E+01	  +1.0022180733273339E+01	  +6.1557291666666671E+00	  +9.9824139132421568E+00	  -2.9375000000000000E+00	
  +8.1500000000000000E+01	  +1.0000000000000000E+01	  +1.0021890045947179E+01	  +6.1564732142857146E+00	  +9.9824145322651940E+00	  -2.9124999999999996E+00	
  +8.1750000000000000E+01	  +1.0000000000000000E+01	  +1.0021599357917173E+01	  +6.1572172619047620E+00	  +9.9824151518536706E+00	  -2.8374999999999999E+00	
  +8.2000000000000000E+01	  +1.0000000000000000E+01	  +1.0021308669192667E+01	  +6.1579613095238095E+00	  +9.9824157720075650E+00	  -2.7124999999999999E+00	
  +8.2250000000000000E+01	  +1.0000000000000000E+01	  +1.0021017979783007E+01	  +6.1587053571428569E+00	  +9.9824163927268579E+00	  -2.5874999999999999E+00	
  +8.2500000000000000E+01	  +1.0000000000000000E+01	  +1.0020727289697541E+01	  +6.1594494047619044E+00	  +9.9824170140115314E+00	  -2.4624999999999999E+00	
  +8.2750000000000000E+01	  +1.0000000000000000E+01	  +1.0020436598945615E+01	  +6.1601934523809527E+00	  +9.9824176358615624E+00	  -2.3499999999999996E+00	
  +8.3000000000000000E+01	  +1.0000000000000000E+01	  +1.0020145907536575E+01	  +6.1609375000000002E+00	  +9.9824182582769314E+00	  -2.2500000000000000E+00	
  +8.3250000000000000E+01	  +1.0000000000000000E+01	  +1.0019855215479769E+01	  +6.1616815476190476E+00	  +9.9824188812576207E+00	  -2.1500000000000004E+00	
  +8.3500000000000000E+01	  +1.0000000000000000E+01	  +1.0019564522784544E+01	  +6.1624255952380951E+00	  +9.9824195048036088E+00	  -2.0499999999999998E+00	
  +8.3750000000000000E+01	  +1.0000000000000000E+01	  +1.0019273829460246E+01	  +6.1631696428571434E+00	  +9.9824201289148746E+00	  -1.9500000000000000E+00	
  +8.4000000000000000E+01	  +1.0000000000000000E+01	  +1.0018983135516221E+01	  +6.1639136904761909E+00	  +9.9824207535914002E+00	  -1.8500000000000001E+00	
  +8.4250000000000000E+01	  +1.0000000000000000E+01	  +1.0018692440961820E+01	  +6.1646577380952383E+00	  +9.9824213788331626E+00	  -1.7500000000000000E+00	
  +8.4500000000000000E+01	  +1.0000000000000000E+01	  +1.0018401745806385E+01	  +6.1654017857142858E+00	  +9.9824220046401457E+00	  -1.6500000000000001E+00	
  +8.4750000000000000E+01	  +1.0000000000000000E+01	  +1.0018111050059264E+01	  +6.1661458333333332E+00	  +9.9824226310123247E+00	  -1.6000000000000001E+00	
  +8.5000000000000000E+01	  +1.0000000000000000E+01	  +1.0017820353729807E+01	  +6.1668898809523807E+00	  +9.9824232579496837E+00	  -1.6000000000000001E+00	
  +8.5250000000000000E+01	  +1.0000000000000000E+01	  +1.0017529656827358E+01	  +6.1676339285714290E+00	  +9.9824238854522012E+00	  -1.6000000000000001E+00	
  +8.5500000000000000E+01	  +1.0000000000000000E+01	  +1.0017238959361265E+01	  +6.1683779761904765E+00	  +9.9824245135198542E+00	  -1.6000000000000001E+00	
  +8.5750000000000000E+01	  +1.0000000000000000E+01	  +1.0016948261340875E+01	  +6.1691220238095239E+00	  +9.9824251421526267E+00	  -1.5625000000000000E+00	
  +8.6000000000000000E+01	  +1.0000000000000000E+01	  +1.0016657562775535E+01	  +6.1698660714285714E+00	  +9.9824257713504974E+00	  -1.4875000000000003E+00	
  +8.6250000000000000E+01	  +1.0000000000000000E+01	  +1.0016366863674591E+01	  +6.1706101190476197E+00	  +9.9824264011134431E+00	  -1.4125000000000001E+00	
  +8.6500000000000000E+01	  +1.0000000000000000E+01	  +1.0016076164047393E+01	  +6.1713541666666671E+00	  +9.9824270314414481E+00	  -1.3374999999999999E+00	
  +8.6750000000000000E+01	  +1.0000000000000000E+01	  +1.0015785463903285E+01	  +6.1720982142857146E+00	  +9.9824276623344872E+00	  -1.2250000000000001E+00	
  +8.7000000000000000E+01	  +1.0000000000000000E+01	  +1.0015494763251615E+01	  +6.1728422619047620E+00	  +9.9824282937925446E+00	  -1.0750000000000000E+00	
  +8.7250000000000000E+01	  +1.0000000000000000E+01	  +1.0015204062101731E+01	  +6.1735863095238095E+00	  +9.9824289258155989E+00	  -9.2500000000000004E-01	
  +8.7500000000000000E+01	  +1.0000000000000000E+01	  +1.0014913360462979E+01	  +6.1743303571428569E+00	  +9.9824295584036271E+00	  -7.7499999999999991E-01	
  +8.7750000000000000E+01	  +1.0000000000000000E+01	  +1.0014622658344708E+01	  +6.1750744047619044E+00	  +9.9824301915566114E+00	  -6.4999999999999991E-01	
  +8.8000000000000000E+01	  +1.0000000000000000E+01	  +1.0014331955756262E+01	  +6.1758184523809527E+00	  +9.9824308252745304E+00	  -5.5000000000000004E-01	
  +8.8250000000000000E+01	  +1.0000000000000000E+01	  +1.0014041252706990E+01	  +6.1765625000000002E+00	  +9.9824314595573647E+00	  -4.4999999999999996E-01	
  +8.8500000000000000E+01	  +1.0000000000000000E+01	  +1.0013750549206240E+01	  +6.1773065476190476E+00	  +9.9824320944050946E+00	  -3.4999999999999998E-01	
  +8.8750000000000000E+01	  +1.0000000000000000E+01	  +1.0013459845263359E+01	  +6.1780505952380951E+00	  +9.9824327298176971E+00	  -2.9999999999999999E-01	
  +8.9000000000000000E+01	  +1.0000000000000000E+01	  +1.0013169140887692E+01	  +6.1787946428571434E+00	  +9.9824333657951527E+00	  -2.9999999999999999E-01	
  +8.9250000000000000E+01	  +1.0000000000000000E+01	  +1.0012878436088590E+01	  +6.1795386904761909E+00	  +9.9824340023374418E+00	  -2.9999999999999999E-01	
  +8.9500000000000000E+01	  +1.0000000000000000E+01	  +1.0012587730875396E+01	  +6.1802827380952383E+00	  +9.9824346394445431E+00	  -2.9999999999999999E-01	
  +8.9750000000000000E+01	  +1.0000000000000000E+01	  +1.0012297025257460E+01	  +6.1810267857142858E+00	  +9.9824352771164371E+00	  -2.8749999999999998E-01	
  +9.0000000000000000E+01	  +1.0000000000000000E+01	  +1.0012006319244128E+01	  +6.1817708333333332E+00	  +9.9824359153531024E+00	  -2.6250000000000001E-01	
  +9.0250000000000000E+01	  +1.0000000000000000E+01	  +1.0011715612844750E+01	  +6.1825148809523807E+00	  +9.9824365541545195E+00	  -2.3749999999999999E-01	
  +9.0500000000000000E+01	  +1.0000000000000000E+01	  +1.0011424906068669E+01	  +6.1832589285714290E+00	  +9.9824371935206653E+00	  -2.1250000000000002E-01	
  +9.0750000000000000E+01	  +1.0000000000000000E+01	  +1.0011134198925234E+01	  +6.1840029761904765E+00	  +9.9824378334515220E+00	  -1.5000000000000002E-01	
  +9.1000000000000000E+01	  +1.0000000000000000E+01	  +1.0010843491423795E+01	  +6.1847470238095239E+00	  +9.9824384739470684E+00	  -5.0000000000000003E-02	
  +9.1250000000000000E+01	  +1.0000000000000000E+01	  +1.0010552783573695E+01	  +6.1854910714285714E+00	  +9.9824391150072849E+00	  +5.0000000000000017E-02	
  +9.1500000000000000E+01	  +1.0000000000000000E+01	  +1.0010262075384286E+01	  +6.1862351190476197E+00	  +9.9824397566321483E+00	  +1.5000000000000002E-01	
  +9.1750000000000000E+01	  +1.0000000000000000E+01	  +1.0009971366864912E+01	  +6.1869791666666671E+00	  +9.9824403988216392E+00	  +2.6250000000000001E-01	
  +9.2000000000000000E+01	  +1.0000000000000000E+01	  +1.0009680658024919E+01	  +6.1877232142857146E+00	  +9.9824410415757363E+00	  +3.8749999999999996E-01	
  +9.2250000000000000E+01	  +1.0000000000000000E+01	  +1.0009389948873659E+01	  +6.1884672619047620E+00	  +9.9824416848944200E+00	  +5.1249999999999996E-01	
  +9.2500000000000000E+01	  +1.0000000000000000E+01	  +1.0009099239420477E+01	  +6.1892113095238095E+00	  +9.9824423287776689E+00	  +6.3749999999999996E-01	
  +9.2750000000000000E+01	  +1.0000000000000000E+01	  +1.0008808529674720E+01	  +6.1899553571428569E+00	  +9.9824429732254636E+00	  +7.2499999999999998E-01	
  +9.3000000000000000E+01	  +1.0000000000000000E+01	  +1.0008517819645736E+01	  +6.1906994047619044E+00	  +9.9824436182377827E+00	  +7.7500000000000002E-01	
  +9.3250000000000000E+01	  +1.0000000000000000E+01	  +1.0008227109342871E+01	  +6.1914434523809527E+00	  +9.9824442638146049E+00	  +8.2499999999999996E-01	
  +9.3500000000000000E+01	  +1.0000000000000000E+01	  +1.0007936398775474E+01	  +6.1921875000000002E+00	  +9.9824449099559089E+00	  +8.7500000000000000E-01	
  +9.3750000000000000E+01	  +1.0000000000000000E+01	  +1.0007645687952893E+01	  +6.1929315476190476E+00	  +9.9824455566616752E+00	  +9.1250000000000009E-01	
  +9.4000000000000000E+01	  +1.0000000000000000E+01	  +1.0007354976884475E+01	  +6.1936755952380951E+00	  +9.9824462039318824E+00	  +9.3750000000000000E-01	
  +9.4250000000000000E+01	  +1.0000000000000000E+01	  +1.0007064265579565E+01	  +6.1944196428571434E+00	  +9.9824468517665110E+00	  +9.6249999999999991E-01	
  +9.4500000000000000E+01	  +1.0000000000000000E+01	  +1.0006773554047513E+01	  +6.1951636904761909E+00	  +9.9824475001655379E+00	  +9.8750000000000004E-01	
  +9.4750000000000000E+01	  +1.0000000000000000E+01	  +1.0006482842297666E+01	  +6.1959077380952383E+00	  +9.9824481491289436E+00	  +9.6250000000000002E-01	
  +9.5000000000000000E+01	  +1.0000000000000000E+01	  +1.0006192130339372E+01	  +6.1966517857142858E+00	  +9.9824487986567068E+00	  +8.8749999999999996E-01	
  +9.5250000000000000E+01	  +1.0000000000000000E+01	  +1.0005901418181978E+01	  +6.1973958333333332E+00	  +9.9824494487488078E+00	  +8.1250000000000000E-01	
  +9.5500000000000000E+01	  +1.0000000000000000E+01	  +1.0005610705834831E+01	  +6.1981398809523807E+00	  +9.9824500994052237E+00	  +7.3749999999999993E-01	
  +9.5750000000000000E+01	  +1.0000000000000000E+01	  +1.0005319993307278E+01	  +6.1988839285714290E+00	  +9.9824507506259348E+00	  +7.1249999999999991E-01	
  +9.6000000000000000E+01	  +1.0000000000000000E+01	  +1.0005029280608667E+01	  +6.1996279761904765E+00	  +9.9824514024109199E+00	  +7.3750000000000004E-01	
  +9.6250000000000000E+01	  +1.0000000000000000E+01	  +1.0004738567748348E+01	  +6.2003720238095239E+00	  +9.9824520547601594E+00	  +7.6249999999999996E-01	
  +9.6500000000000000E+01	  +1.0000000000000000E+01	  +1.0004447854735664E+01	  +6.2011160714285714E+00	  +9.9824527076736302E+00	  +7.8750000000000009E-01	
  +9.6750000000000000E+01	  +1.0000000000000000E+01	  +1.0004157141579967E+01	  +6.2018601190476197E+00	  +9.9824533611513111E+00	  +8.1250000000000000E-01	
  +9.7000000000000000E+01	  +1.0000000000000000E+01	  +1.0003866428290600E+01	  +6.2026041666666671E+00	  +9.9824540151931824E+00	  +8.3750000000000013E-01	
  +9.7250000000000000E+01	  +1.0000000000000000E+01	  +1.0003575714876915E+01	  +6.2033482142857146E+00	  +9.9824546697992229E+00	  +8.6250000000000004E-01	
  +9.7500000000000000E+01	  +1.0000000000000000E+01	  +1.0003285001348257E+01	  +6.2040922619047620E+00	  +9.9824553249694130E+00	  +8.8749999999999996E-01	
  +9.7750000000000000E+01	  +1.0000000000000000E+01	  +1.0002994287713973E+01	  +6.2048363095238095E+00	  +9.9824559807037279E+00	  +9.0000000000000002E-01	
  +9.8000000000000000E+01	  +1.0000000000000000E+01	  +1.0002703573983410E+01	  +6.2055803571428569E+00	  +9.9824566370021497E+00	  +9.0000000000000002E-01	
  +9.8250000000000000E+01	  +1.0000000000000000E+01	  +1.0002412860165920E+01	  +6.2063244047619044E+00	  +9.9824572938646572E+00	  +9.0000000000000002E-01	
  +9.8500000000000000E+01	  +1.0000000000000000E+01	  +1.0002122146270846E+01	  +6.2070684523809527E+00	  +9.9824579512912273E+00	  +9.0000000000000002E-01	
  +9.8750000000000000E+01	  +1.0000000000000000E+01	  +1.0001831432307537E+01	  +6.2078125000000002E+00	  +9.9824586092818404E+00	  +9.6249999999999991E-01	
  +9.9000000000000000E+01	  +1.0000000000000000E+01	  +1.0001540718285341E+01	  +6.2085565476190476E+00	  +9.9824592678364734E+00	  +1.0874999999999999E+00	
  +9.9250000000000000E+01	  +1.0000000000000000E+01	  +1.0001250004213604E+01	  +6.2093005952380960E+00	  +9.9824599269551086E+00	  +1.2124999999999999E+00	
  +9.9500000000000000E+01	  +1.0000000000000000E+01	  +1.0000959290101678E+01	  +6.2100446428571434E+00	  +9.9824605866377212E+00	  +1.3374999999999999E+00	
  +9.9750000000000000E+01	  +1.0000000000000000E+01	  +1.0000668575958903E+01	  +6.2107886904761909E+00	  +9.9824612468842933E+00	  +1.3999999999999999E+00	
  +1.0000000000000000E+02	  +1.0000000000000000E+01	  +1.0000377861794634E+01	  +6.2115327380952383E+00	  +9.9824619076948000E+00	  +1.3999999999999999E+00	
  +1.0025000000000000E+02	  +1.0000000000000000E+01	  +1.0000087147618213E+01	  +6.2122767857142858E+00	  +9.9824625690692237E+00	  +1.3999999999999999E+00	
  +1.0050000000000000E+02	  +1.0000000000000000E+01	  +9.9997964334389913E+00	  +6.2130208333333332E+00	  +9.9824632310075412E+00	  +1.3999999999999999E+00	
  +1.0075000000000000E+02	  +1.0000000000000000E+01	  +9.9995057192663150E+00	  +6.2137648809523807E+00	  +9.9824638935097312E+00	  +1.4124999999999999E+00	
  +1.0100000000000000E+02	  +1.0000000000000000E+01	  +9.9992150051095319E+00	  +6.2145089285714290E+00	  +9.9824645565757724E+00	  +1.4375000000000000E+00	
  +1.0125000000000000E+02	  +1.0000000000000000E+01	  +9.9989242909779872E+00	  +6.2152529761904765E+00	  +9.9824652202056434E+00	  +1.4624999999999999E+00	
  +1.0150000000000000E+02	  +1.0000000000000000E+01	  +9.9986335768810335E+00	  +6.2159970238095239E+00	  +9.9824658843993230E+00	  +1.4875000000000000E+00	
  +1.0175000000000000E+02	  +1.0000000000000000E+01	  +9.9983428628280127E+00	  +6.2167410714285714E+00	  +9.9824665491567917E+00	  +1.5625000000000000E+00	
  +1.0200000000000000E+02	  +1.0000000000000000E+01	  +9.9980521488282772E+00	  +6.2174851190476197E+00	  +9.9824672144780244E+00	  +1.6875000000000000E+00	
  +1.0225000000000000E+02	  +1.0000000000000000E+01	  +9.9977614348911725E+00	  +6.2182291666666671E+00	  +9.9824678803630036E+00	  +1.8125000000000000E+00	
  +1.0250000000000000E+02	  +1.0000000000000000E+01	  +9.9974707210260441E+00	  +6.2189732142857146E+00	  +9.9824685468117043E+00	  +1.9375000000000000E+00	
  +1.0275000000000000E+02	  +1.0000000000000000E+01	  +9.9971800072422425E+00	  +6.2197172619047620E+00	  +9.9824692138241087E+00	  +2.0000000000000000E+00	
  +1.0300000000000000E+02	  +1.0000000000000000E+01	  +9.9968892935491152E+00	  +6.2204613095238095E+00	  +9.9824698814001920E+00	  +2.0000000000000000E+00	
  +1.0325000000000000E+02	  +1.0000000000000000E+01	  +9.9965985799560073E+00	  +6.2212053571428569E+00	  +9.9824705495399364E+00	  +2.0000000000000000E+00	
  +1.0350000000000000E+02	  +1.0000000000000000E+01	  +9.9963078664722680E+00	  +6.2219494047619044E+00	  +9.9824712182433153E+00	  +2.0000000000000000E+00	
  +1.0375000000000000E+02	  +1.0000000000000000E+01	  +9.9960171531072444E+00	  +6.2226934523809527E+00	  +9.9824718875103127E+00	  +2.0125000000000002E+00	
  +1.0400000000000000E+02	  +1.0000000000000000E+01	  +9.9957264398702854E+00	  +6.2234375000000002E+00	  +9.9824725573409037E+00	  +2.0374999999999996E+00	
  +1.0425000000000000E+02	  +1.0000000000000000E+01	  +9.9954357267707366E+00	  +6.2241815476190476E+00	  +9.9824732277350670E+00	  +2.0625000000000000E+00	
  +1.0450000000000000E+02	  +1.0000000000000000E+01	  +9.9951450138179467E+00	  +6.2249255952380960E+00	  +9.9824738986927812E+00	  +2.0875000000000004E+00	
  +1.0475000000000000E+02	  +1.0000000000000000E+01	  +9.9948543010212614E+00	  +6.2256696428571434E+00	  +9.9824745702140270E+00	  +2.0625000000000000E+00	
  +1.0500000000000000E+02	  +1.0000000000000000E+01	  +9.9945635883900312E+00	  +6.2264136904761909E+00	  +9.9824752422987792E+00	  +1.9875000000000000E+00	
  +1.0525000000000000E+02	  +1.0000000000000000E+01	  +9.9942728759336017E+00	  +6.2271577380952383E+00	  +9.9824759149470186E+00	  +1.9125000000000001E+00	
  +1.0550000000000000E+02	  +1.0000000000000000E+01	  +9.9939821636613200E+00	  +6.2279017857142858E+00	  +9.9824765881587236E+00	  +1.8374999999999999E+00	
  +1.0575000000000000E+02	  +1.0000000000000000E+01	  +9.9936914515825350E+00	  +6.2286458333333332E+00	  +9.9824772619338713E+00	  +1.7749999999999999E+00	
  +1.0600000000000000E+02	  +1.0000000000000000E+01	  +9.9934007397065923E+00	  +6.2293898809523807E+00	  +9.9824779362724403E+00	  +1.7250000000000001E+00	
  +1.0625000000000000E+02	  +1.0000000000000000E+01	  +9.9931100280428424E+00	  +6.2301339285714290E+00	  +9.9824786111744093E+00	  +1.6750000000000003E+00	
  +1.0650000000000000E+02	  +1.0000000000000000E+01	  +9.9928193166006292E+00	  +6.2308779761904765E+00	  +9.9824792866397569E+00	  +1.6250000000000000E+00	
  +1.0675000000000000E+02	  +1.0000000000000000E+01	  +9.9925286053893032E+00	  +6.2316220238095239E+00	  +9.9824799626684619E+00	  +1.6125000000000000E+00	
  +1.0700000000000000E+02	  +1.0000000000000000E+01	  +9.9922378944182100E+00	  +6.2323660714285714E+00	  +9.9824806392604994E+00	  +1.6375000000000000E+00	
  +1.0725000000000000E+02	  +1.0000000000000000E+01	  +9.9919471836966967E+00	  +6.2331101190476197E+00	  +9.9824813164158517E+00	  +1.6625000000000001E+00	
  +1.0750000000000000E+02	  +1.0000000000000000E+01	  +9.9916564732341122E+00	  +6.2338541666666671E+00	  +9.9824819941344956E+00	  +1.6875000000000000E+00	
  +1.0775000000000000E+02	  +1.0000000000000000E+01	  +9.9913657630398038E+00	  +6.2345982142857146E+00	  +9.9824826724164080E+00	  +1.7625000000000000E+00	
  +1.0800000000000000E+02	  +1.0000000000000000E+01	  +9.9910750531231169E+00	  +6.2353422619047620E+00	  +9.9824833512615676E+00	  +1.8875000000000002E+00	
  +1.0825000000000000E+02	  +1.0000000000000000E+01	  +9.9907843434934023E+00	  +6.2360863095238095E+00	  +9.9824840306699532E+00	  +2.0125000000000002E+00	
  +1.0850000000000000E+02	  +1.0000000000000000E+01	  +9.9904936341600052E+00	  +6.2368303571428569E+00	  +9.9824847106415433E+00	  +2.1375000000000002E+00	
  +1.0875000000000000E+02	  +1.0000000000000000E+01	  +9.9902029251322730E+00	  +6.2375744047619044E+00	  +9.9824853911763167E+00	  +2.2625000000000002E+00	
  +1.0900000000000000E+02	  +1.0000000000000000E+01	  +9.9899122164195528E+00	  +6.2383184523809527E+00	  +9.9824860722742486E+00	  +2.3875000000000002E+00	
  +1.0925000000000000E+02	  +1.0000000000000000E+01	  +9.9896215080311936E+00	  +6.2390625000000002E+00	  +9.9824867539353193E+00	  +2.5125000000000002E+00	
  +1.0950000000000000E+02	  +1.0000000000000000E+01	  +9.9893307999765408E+00	  +6.2398065476190476E+00	  +9.9824874361595057E+00	  +2.6375000000000002E+00	
  +1.0975000000000000E+02	  +1.0000000000000000E+01	  +9.9890400922649434E+00	  +6.2405505952380960E+00	  +9.9824881189467884E+00	  +2.6625000000000001E+00	
  +1.1000000000000000E+02	  +1.0000000000000000E+01	  +9.9887493849057485E+00	  +6.2412946428571434E+00	  +9.9824888022971425E+00	  +2.5874999999999999E+00	
  +1.1025000000000000E+02	  +1.0000000000000000E+01	  +9.9884586779083016E+00	  +6.2420386904761909E+00	  +9.9824894862105467E+00	  +2.5125000000000002E+00	
  +1.1050000000000000E+02	  +1.0000000000000000E+01	  +9.9881679712819533E+00	  +6.2427827380952383E+00	  +9.9824901706869795E+00	  +2.4375000000000000E+00	
  +1.1075000000000000E+02	  +1.0000000000000000E+01	  +9.9878772650360474E+00	  +6.2435267857142858E+00	  +9.9824908557264198E+00	  +2.3999999999999999E+00	
  +1.1100000000000000E+02	  +1.0000000000000000E+01	  +9.9875865591799329E+00	  +6.2442708333333332E+00	  +9.9824915413288444E+00	  +2.3999999999999999E+00	
  +1.1125000000000000E+02	  +1.0000000000000000E+01	  +9.9872958537229568E+00	  +6.2450148809523807E+00	  +9.9824922274942320E+00	  +2.3999999999999999E+00	
  +1.1150000000000000E+02	  +1.0000000000000000E+01	  +9.9870051486744682E+00	  +6.2457589285714290E+00	  +9.9824929142225578E+00	  +2.3999999999999999E+00	
  +1.1175000000000000E+02	  +1.0000000000000000E+01	  +9.9867144440438107E+00	  +6.2465029761904765E+00	  +9.9824936015138039E+00	  +2.3999999999999999E+00	
  +1.1200000000000000E+02	  +1.0000000000000000E+01	  +9.9864237398403350E+00	  +6.2472470238095239E+00	  +9.9824942893679456E+00	  +2.3999999999999999E+00	
  +1.1225000000000000E+02	  +1.0000000000000000E+01	  +9.9861330360733866E+00	  +6.2479910714285714E+00	  +9.9824949777849614E+00	  +2.3999999999999999E+00	
  +1.1250000000000000E+02	  +1.0000000000000000E+01	  +9.9858423327523127E+00	  +6.2487351190476197E+00	  +9.9824956667648301E+00	  +2.3999999999999999E+00	
  +1.1275000000000000E+02	  +1.0000000000000000E+01	  +9.9855516298864622E+00	  +6.2494791666666671E+00	  +9.9824963563075269E+00	  +2.3624999999999998E+00	
  +1.1300000000000000E+02	  +1.0000000000000000E+01	  +9.9852609274851787E+00	  +6.2502232142857146E+00	  +9.9824970464130338E+00	  +2.2875000000000001E+00	
  +1.1325000000000000E+02	  +1.0000000000000000E+01	  +9.9849702255578130E+00	  +6.2509672619047620E+00	  +9.9824977370813244E+00	  +2.2124999999999999E+00	
  +1.1350000000000000E+02	  +1.0000000000000000E+01	  +9.9846795241137105E+00	  +6.2517113095238095E+00	  +9.9824984283123790E+00	  +2.1375000000000002E+00	
  +1.1375000000000000E+02	  +1.0000000000000000E+01	  +9.9843888231622167E+00	  +6.2524553571428569E+00	  +9.9824991201061728E+00	  +2.0875000000000004E+00	
  +1.1400000000000000E+02	  +1.0000000000000000E+01	  +9.9840981227126839E+00	  +6.2531994047619044E+00	  +9.9824998124626880E+00	  +2.0625000000000000E+00	
  +1.1425000000000000E+02	  +1.0000000000000000E+01	  +9.9838074227744542E+00	  +6.2539434523809527E+00	  +9.9825005053818980E+00	  +2.0374999999999996E+00	
  +1.1450000000000000E+02	  +1.0000000000000000E+01	  +9.9835167233568765E+00	  +6.2546875000000002E+00	  +9.9825011988637833E+00	  +2.0125000000000002E+00	
  +1.1475000000000000E+02	  +1.0000000000000000E+01	  +9.9832260244692979E+00	  +6.2554315476190476E+00	  +9.9825018929083207E+00	  +1.9750000000000001E+00	
  +1.1500000000000000E+02	  +1.0000000000000000E+01	  +9.9829353261210656E+00	  +6.2561755952380960E+00	  +9.9825025875154871E+00	  +1.9249999999999998E+00	
  +1.1525000000000000E+02	  +1.0000000000000000E+01	  +9.9826446283215269E+00	  +6.2569196428571434E+00	  +9.9825032826852595E+00	  +1.8750000000000000E+00	
  +1.1550000000000000E+02	  +1.0000000000000000E+01	  +9.9823539310800271E+00	  +6.2576636904761909E+00	  +9.9825039784176184E+00	  +1.8250000000000002E+00	
  +1.1575000000000000E+02	  +1.0000000000000000E+01	  +9.9820632344059153E+00	  +6.2584077380952383E+00	  +9.9825046747125405E+00	  +1.8000000000000000E+00	
  +1.1600000000000000E+02	  +1.0000000000000000E+01	  +9.9817725383085385E+00	  +6.2591517857142858E+00	  +9.9825053715700012E+00	  +1.8000000000000000E+00	
  +1.1625000000000000E+02	  +1.0000000000000000E+01	  +9.9814818427972423E+00	  +6.2598958333333332E+00	  +9.9825060689899807E+00	  +1.8000000000000000E+00	
  +1.1650000000000000E+02	  +1.0000000000000000E+01	  +9.9811911478813737E+00	  +6.2606398809523807E+00	  +9.9825067669724561E+00	  +1.8000000000000000E+00	
  +1.1675000000000000E+02	  +1.0000000000000000E+01	  +9.9809004535702801E+00	  +6.2613839285714290E+00	  +9.9825074655174042E+00	  +1.8500000000000001E+00	
  +1.1700000000000000E+02	  +1.0000000000000000E+01	  +9.9806097598733086E+00	  +6.2621279761904765E+00	  +9.9825081646248019E+00	  +1.9500000000000002E+00	
  +1.1725000000000000E+02	  +1.0000000000000000E+01	  +9.9803190667998063E+00	  +6.2628720238095239E+00	  +9.9825088642946280E+00	  +2.0499999999999998E+00	
  +1.1750000000000000E+02	  +1.0000000000000000E+01	  +9.9800283743591187E+00	  +6.2636160714285714E+00	  +9.9825095645268593E+00	  +2.1500000000000004E+00	
  +1.1775000000000000E+02	  +1.0000000000000000E+01	  +9.9797376825605930E+00	  +6.2643601190476197E+00	  +9.9825102653214746E+00	  +2.2250000000000001E+00	
  +1.1800000000000000E+02	  +1.0000000000000000E+01	  +9.9794469914135782E+00	  +6.2651041666666671E+00	  +9.9825109666784488E+00	  +2.2749999999999999E+00	
  +1.1825000000000000E+02	  +1.0000000000000000E+01	  +9.9791563009274196E+00	  +6.2658482142857146E+00	  +9.9825116685977608E+00	  +2.3250000000000002E+00	
  +1.1850000000000000E+02	  +1.0000000000000000E+01	  +9.9788656111114626E+00	  +6.2665922619047620E+00	  +9.9825123710793893E+00	  +2.3750000000000000E+00	
  +1.1875000000000000E+02	  +1.0000000000000000E+01	  +9.9785749219750581E+00	  +6.2673363095238095E+00	  +9.9825130741233110E+00	  +2.3624999999999998E+00	
  +1.1900000000000000E+02	  +1.0000000000000000E+01	  +9.9782842335275479E+00	  +6.2680803571428569E+00	  +9.9825137777295012E+00	  +2.2875000000000001E+00	
  +1.1925000000000000E+02	  +1.0000000000000000E+01	  +9.9779935457782809E+00	  +6.2688244047619044E+00	  +9.9825144818979403E+00	  +2.2124999999999999E+00	
  +1.1950000000000000E+02	  +1.0000000000000000E+01	  +9.9777028587366043E+00	  +6.2695684523809527E+00	  +9.9825151866286035E+00	  +2.1375000000000002E+00	
  +1.1975000000000000E+02	  +1.0000000000000000E+01	  +9.9774121724118636E+00	  +6.2703125000000002E+00	  +9.9825158919214694E+00	  +2.1000000000000001E+00	
  +1.2000000000000000E+02	  +1.0000000000000000E+01	  +9.9771214868134059E+00	  +6.2710565476190476E+00	  +9.9825165977765149E+00	  +2.1000000000000001E+00	
  +1.2025000000000000E+02	  +1.0000000000000000E+01	  +9.9768308019505803E+00	  +6.2718005952380960E+00	  +9.9825173041937170E+00	  +2.1000000000000001E+00	
  +1.2050000000000000E+02	  +1.0000000000000000E+01	  +9.9765401178327284E+00	  +6.2725446428571434E+00	  +9.9825180111730525E+00	  +2.1000000000000001E+00	
  +1.2075000000000000E+02	  +1.0000000000000000E+01	  +9.9762494344692012E+00	  +6.2732886904761909E+00	  +9.9825187187145001E+00	  +2.1124999999999998E+00	
  +1.2100000000000000E+02	  +1.0000000000000000E+01	  +9.9759587518693422E+00	  +6.2740327380952383E+00	  +9.9825194268180351E+00	  +2.1375000000000002E+00	
  +1.2125000000000000E+02	  +1.0000000000000000E+01	  +9.9756680700425004E+00	  +6.2747767857142858E+00	  +9.9825201354836377E+00	  +2.1625000000000005E+00	
